Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Beginning_Inventory,Weekly_Capacity,Baseline_Available_Capacity,ABC_Class,Planning_Priority,Planning_Key
P2,93,Under Armour Men's Tech II T-Shirt,2015-11-29,3,14.0,1083,225,C,1,P2|93|2015-11-29
P2,93,Under Armour Men's Tech II T-Shirt,2015-12-06,15,21.0,1083,124,C,1,P2|93|2015-12-06
P2,93,Under Armour Men's Tech II T-Shirt,2015-12-13,2,6.0,1083,232,C,1,P2|93|2015-12-13
P2,93,Under Armour Men's Tech II T-Shirt,2015-12-20,5,4.0,1083,141,C,1,P2|93|2015-12-20
P2,93,Under Armour Men's Tech II T-Shirt,2015-12-27,12,0.0,1083,83,C,1,P2|93|2015-12-27
P2,93,Under Armour Men's Tech II T-Shirt,2016-01-03,0,21.0,1083,127,C,1,P2|93|2016-01-03
P2,93,Under Armour Men's Tech II T-Shirt,2016-01-10,0,21.0,1083,150,C,1,P2|93|2016-01-10
P2,93,Under Armour Men's Tech II T-Shirt,2016-01-17,2,21.0,1083,245,C,1,P2|93|2016-01-17
P2,93,Under Armour Men's Tech II T-Shirt,2016-01-24,3,19.0,1083,156,C,1,P2|93|2016-01-24
P2,93,Under Armour Men's Tech II T-Shirt,2016-01-31,13,21.0,1083,129,C,1,P2|93|2016-01-31
P2,93,Under Armour Men's Tech II T-Shirt,2016-02-07,3,8.0,1083,290,C,1,P2|93|2016-02-07
P2,93,Under Armour Men's Tech II T-Shirt,2016-02-14,10,5.0,1083,111,C,1,P2|93|2016-02-14
P2,93,Under Armour Men's Tech II T-Shirt,2016-02-21,0,0.0,1083,205,C,1,P2|93|2016-02-21
P2,93,Under Armour Men's Tech II T-Shirt,2016-02-28,13,21.0,1083,165,C,1,P2|93|2016-02-28
P2,93,Under Armour Men's Tech II T-Shirt,2016-03-06,3,8.0,1083,112,C,1,P2|93|2016-03-06
P2,93,Under Armour Men's Tech II T-Shirt,2016-03-13,12,5.0,1083,255,C,1,P2|93|2016-03-13
P2,93,Under Armour Men's Tech II T-Shirt,2016-03-20,0,0.0,1083,244,C,1,P2|93|2016-03-20
P2,93,Under Armour Men's Tech II T-Shirt,2016-03-27,7,21.0,1083,199,C,1,P2|93|2016-03-27
P2,93,Under Armour Men's Tech II T-Shirt,2016-04-03,21,14.0,1083,70,C,1,P2|93|2016-04-03
P2,93,Under Armour Men's Tech II T-Shirt,2016-04-10,15,0.0,1083,227,C,1,P2|93|2016-04-10
P2,93,Under Armour Men's Tech II T-Shirt,2016-04-17,14,0.0,1083,93,C,1,P2|93|2016-04-17
P2,93,Under Armour Men's Tech II T-Shirt,2016-04-24,2,21.0,1083,114,C,1,P2|93|2016-04-24
P2,93,Under Armour Men's Tech II T-Shirt,2016-05-01,0,19.0,1083,210,C,1,P2|93|2016-05-01
P2,93,Under Armour Men's Tech II T-Shirt,2016-05-08,0,19.0,1083,200,C,1,P2|93|2016-05-08
P2,93,Under Armour Men's Tech II T-Shirt,2016-05-15,7,19.0,1083,123,C,1,P2|93|2016-05-15
P2,93,Under Armour Men's Tech II T-Shirt,2016-05-22,0,21.0,1083,151,C,1,P2|93|2016-05-22
P2,93,Under Armour Men's Tech II T-Shirt,2016-05-29,9,21.0,1083,243,C,1,P2|93|2016-05-29
P2,93,Under Armour Men's Tech II T-Shirt,2016-06-05,11,12.0,1083,136,C,1,P2|93|2016-06-05
P2,93,Under Armour Men's Tech II T-Shirt,2016-06-12,15,1.0,1083,196,C,1,P2|93|2016-06-12
P2,93,Under Armour Men's Tech II T-Shirt,2016-06-19,1,21.0,1083,201,C,1,P2|93|2016-06-19
P2,93,Under Armour Men's Tech II T-Shirt,2016-06-26,11,20.0,1083,48,C,1,P2|93|2016-06-26
P2,93,Under Armour Men's Tech II T-Shirt,2016-07-03,1,9.0,1083,192,C,1,P2|93|2016-07-03
P2,93,Under Armour Men's Tech II T-Shirt,2016-07-10,9,8.0,1083,193,C,1,P2|93|2016-07-10
P2,93,Under Armour Men's Tech II T-Shirt,2016-07-17,5,21.0,1083,117,C,1,P2|93|2016-07-17
P2,93,Under Armour Men's Tech II T-Shirt,2016-07-24,2,16.0,1083,149,C,1,P2|93|2016-07-24
P2,93,Under Armour Men's Tech II T-Shirt,2016-07-31,9,14.0,1083,154,C,1,P2|93|2016-07-31
P2,93,Under Armour Men's Tech II T-Shirt,2016-08-07,5,5.0,1083,117,C,1,P2|93|2016-08-07
P2,93,Under Armour Men's Tech II T-Shirt,2016-08-14,5,21.0,1083,92,C,1,P2|93|2016-08-14
P2,93,Under Armour Men's Tech II T-Shirt,2016-08-21,7,16.0,1083,141,C,1,P2|93|2016-08-21
P2,93,Under Armour Men's Tech II T-Shirt,2016-08-28,0,9.0,1083,160,C,1,P2|93|2016-08-28
P2,93,Under Armour Men's Tech II T-Shirt,2016-09-04,0,9.0,1083,180,C,1,P2|93|2016-09-04
P2,93,Under Armour Men's Tech II T-Shirt,2016-09-11,13,21.0,1083,163,C,1,P2|93|2016-09-11
P2,93,Under Armour Men's Tech II T-Shirt,2016-09-18,3,8.0,1083,87,C,1,P2|93|2016-09-18
P2,93,Under Armour Men's Tech II T-Shirt,2016-09-25,9,5.0,1083,133,C,1,P2|93|2016-09-25
P2,93,Under Armour Men's Tech II T-Shirt,2016-10-02,0,0.0,1083,157,C,1,P2|93|2016-10-02
P2,93,Under Armour Men's Tech II T-Shirt,2016-10-09,6,21.0,1083,168,C,1,P2|93|2016-10-09
P2,93,Under Armour Men's Tech II T-Shirt,2016-10-16,3,15.0,1083,104,C,1,P2|93|2016-10-16
P2,93,Under Armour Men's Tech II T-Shirt,2016-10-23,4,12.0,1083,98,C,1,P2|93|2016-10-23
P2,93,Under Armour Men's Tech II T-Shirt,2016-10-30,7,8.0,1083,197,C,1,P2|93|2016-10-30
P2,93,Under Armour Men's Tech II T-Shirt,2016-11-06,4,21.0,1083,186,C,1,P2|93|2016-11-06
P2,93,Under Armour Men's Tech II T-Shirt,2016-11-13,7,17.0,1083,232,C,1,P2|93|2016-11-13
P2,93,Under Armour Men's Tech II T-Shirt,2016-11-20,21,10.0,1083,176,C,1,P2|93|2016-11-20
P2,93,Under Armour Men's Tech II T-Shirt,2016-11-27,4,0.0,1083,135,C,1,P2|93|2016-11-27
P2,93,Under Armour Men's Tech II T-Shirt,2016-12-04,22,21.0,1083,118,C,1,P2|93|2016-12-04
P2,93,Under Armour Men's Tech II T-Shirt,2016-12-11,11,0.0,1083,145,C,1,P2|93|2016-12-11
P2,93,Under Armour Men's Tech II T-Shirt,2016-12-18,4,0.0,1083,213,C,1,P2|93|2016-12-18
P2,93,Under Armour Men's Tech II T-Shirt,2016-12-25,12,0.0,1083,124,C,1,P2|93|2016-12-25
P2,93,Under Armour Men's Tech II T-Shirt,2017-01-01,4,21.0,1083,161,C,1,P2|93|2017-01-01
P2,93,Under Armour Men's Tech II T-Shirt,2017-01-08,7,17.0,1083,252,C,1,P2|93|2017-01-08
P2,93,Under Armour Men's Tech II T-Shirt,2017-01-15,4,10.0,1083,105,C,1,P2|93|2017-01-15
P2,93,Under Armour Men's Tech II T-Shirt,2017-01-22,19,6.0,1083,119,C,1,P2|93|2017-01-22
P2,93,Under Armour Men's Tech II T-Shirt,2017-01-29,14,21.0,1083,153,C,1,P2|93|2017-01-29
P2,93,Under Armour Men's Tech II T-Shirt,2017-02-05,0,7.0,1083,96,C,1,P2|93|2017-02-05
P2,93,Under Armour Men's Tech II T-Shirt,2017-02-12,3,7.0,1083,122,C,1,P2|93|2017-02-12
P2,93,Under Armour Men's Tech II T-Shirt,2017-02-19,16,4.0,1083,186,C,1,P2|93|2017-02-19
P2,93,Under Armour Men's Tech II T-Shirt,2017-02-26,18,21.0,1083,103,C,1,P2|93|2017-02-26
P2,93,Under Armour Men's Tech II T-Shirt,2017-03-05,16,3.0,1083,38,C,1,P2|93|2017-03-05
P2,93,Under Armour Men's Tech II T-Shirt,2017-03-12,13,0.0,1083,93,C,1,P2|93|2017-03-12
P2,93,Under Armour Men's Tech II T-Shirt,2017-03-19,3,0.0,1083,208,C,1,P2|93|2017-03-19
P2,93,Under Armour Men's Tech II T-Shirt,2017-03-26,11,21.0,1083,181,C,1,P2|93|2017-03-26
P2,93,Under Armour Men's Tech II T-Shirt,2017-04-02,0,10.0,1083,147,C,1,P2|93|2017-04-02
P2,93,Under Armour Men's Tech II T-Shirt,2017-04-09,7,10.0,1083,160,C,1,P2|93|2017-04-09
P2,93,Under Armour Men's Tech II T-Shirt,2017-04-16,2,3.0,1083,244,C,1,P2|93|2017-04-16
P2,93,Under Armour Men's Tech II T-Shirt,2017-04-23,5,21.0,1083,180,C,1,P2|93|2017-04-23
P2,116,Nike Men's Comfort 2 Slide,2015-01-11,4,106.0,1083,249,B,2,P2|116|2015-01-11
P2,116,Nike Men's Comfort 2 Slide,2015-01-18,24,102.0,1083,64,B,2,P2|116|2015-01-18
P2,116,Nike Men's Comfort 2 Slide,2015-01-25,7,78.0,1083,167,B,2,P2|116|2015-01-25
P2,116,Nike Men's Comfort 2 Slide,2015-02-01,10,71.0,1083,93,B,2,P2|116|2015-02-01
P2,116,Nike Men's Comfort 2 Slide,2015-02-08,12,61.0,1083,203,B,2,P2|116|2015-02-08
P2,116,Nike Men's Comfort 2 Slide,2015-02-15,6,49.0,1083,178,B,2,P2|116|2015-02-15
P2,116,Nike Men's Comfort 2 Slide,2015-02-22,4,43.0,1083,95,B,2,P2|116|2015-02-22
P2,116,Nike Men's Comfort 2 Slide,2015-03-01,9,39.0,1083,93,B,2,P2|116|2015-03-01
P2,116,Nike Men's Comfort 2 Slide,2015-03-08,12,35.0,1083,47,B,2,P2|116|2015-03-08
P2,116,Nike Men's Comfort 2 Slide,2015-03-15,0,23.0,1083,224,B,2,P2|116|2015-03-15
P2,116,Nike Men's Comfort 2 Slide,2015-03-22,15,23.0,1083,110,B,2,P2|116|2015-03-22
P2,116,Nike Men's Comfort 2 Slide,2015-03-29,11,8.0,1083,63,B,2,P2|116|2015-03-29
P2,116,Nike Men's Comfort 2 Slide,2015-04-05,23,35.0,1083,124,B,2,P2|116|2015-04-05
P2,116,Nike Men's Comfort 2 Slide,2015-04-12,0,12.0,1083,64,B,2,P2|116|2015-04-12
P2,116,Nike Men's Comfort 2 Slide,2015-04-19,0,12.0,1083,125,B,2,P2|116|2015-04-19
P2,116,Nike Men's Comfort 2 Slide,2015-04-26,6,12.0,1083,288,B,2,P2|116|2015-04-26
P2,116,Nike Men's Comfort 2 Slide,2015-05-03,2,35.0,1083,119,B,2,P2|116|2015-05-03
P2,116,Nike Men's Comfort 2 Slide,2015-05-10,3,33.0,1083,143,B,2,P2|116|2015-05-10
P2,116,Nike Men's Comfort 2 Slide,2015-05-17,7,30.0,1083,145,B,2,P2|116|2015-05-17
P2,116,Nike Men's Comfort 2 Slide,2015-05-24,7,23.0,1083,121,B,2,P2|116|2015-05-24
P2,116,Nike Men's Comfort 2 Slide,2015-05-31,1,35.0,1083,48,B,2,P2|116|2015-05-31
P2,116,Nike Men's Comfort 2 Slide,2015-06-07,13,34.0,1083,184,B,2,P2|116|2015-06-07
P2,116,Nike Men's Comfort 2 Slide,2015-06-14,2,21.0,1083,256,B,2,P2|116|2015-06-14
P2,116,Nike Men's Comfort 2 Slide,2015-06-21,4,19.0,1083,196,B,2,P2|116|2015-06-21
P2,116,Nike Men's Comfort 2 Slide,2015-06-28,5,35.0,1083,183,B,2,P2|116|2015-06-28
P2,116,Nike Men's Comfort 2 Slide,2015-07-05,3,30.0,1083,139,B,2,P2|116|2015-07-05
P2,116,Nike Men's Comfort 2 Slide,2015-07-12,25,27.0,1083,89,B,2,P2|116|2015-07-12
P2,116,Nike Men's Comfort 2 Slide,2015-07-19,3,2.0,1083,87,B,2,P2|116|2015-07-19
P2,116,Nike Men's Comfort 2 Slide,2015-07-26,10,35.0,1083,132,B,2,P2|116|2015-07-26
P2,116,Nike Men's Comfort 2 Slide,2015-08-02,13,25.0,1083,148,B,2,P2|116|2015-08-02
P2,116,Nike Men's Comfort 2 Slide,2015-08-09,10,12.0,1083,184,B,2,P2|116|2015-08-09
P2,116,Nike Men's Comfort 2 Slide,2015-08-16,8,2.0,1083,113,B,2,P2|116|2015-08-16
P2,116,Nike Men's Comfort 2 Slide,2015-08-23,7,35.0,1083,168,B,2,P2|116|2015-08-23
P2,116,Nike Men's Comfort 2 Slide,2015-08-30,12,28.0,1083,125,B,2,P2|116|2015-08-30
P2,116,Nike Men's Comfort 2 Slide,2015-09-06,0,16.0,1083,181,B,2,P2|116|2015-09-06
P2,116,Nike Men's Comfort 2 Slide,2015-09-13,11,16.0,1083,240,B,2,P2|116|2015-09-13
P2,116,Nike Men's Comfort 2 Slide,2015-09-20,13,35.0,1083,116,B,2,P2|116|2015-09-20
P2,116,Nike Men's Comfort 2 Slide,2015-09-27,9,22.0,1083,35,B,2,P2|116|2015-09-27
P2,116,Nike Men's Comfort 2 Slide,2015-10-04,6,13.0,1083,240,B,2,P2|116|2015-10-04
P2,116,Nike Men's Comfort 2 Slide,2015-10-11,9,7.0,1083,116,B,2,P2|116|2015-10-11
P2,116,Nike Men's Comfort 2 Slide,2015-10-18,5,35.0,1083,53,B,2,P2|116|2015-10-18
P2,116,Nike Men's Comfort 2 Slide,2015-10-25,2,30.0,1083,220,B,2,P2|116|2015-10-25
P2,116,Nike Men's Comfort 2 Slide,2015-11-01,9,28.0,1083,186,B,2,P2|116|2015-11-01
P2,116,Nike Men's Comfort 2 Slide,2015-11-08,7,19.0,1083,125,B,2,P2|116|2015-11-08
P2,116,Nike Men's Comfort 2 Slide,2015-11-15,8,35.0,1083,113,B,2,P2|116|2015-11-15
P2,116,Nike Men's Comfort 2 Slide,2015-11-22,9,27.0,1083,124,B,2,P2|116|2015-11-22
P2,116,Nike Men's Comfort 2 Slide,2015-11-29,13,18.0,1083,225,B,2,P2|116|2015-11-29
P2,116,Nike Men's Comfort 2 Slide,2015-12-06,0,5.0,1083,124,B,2,P2|116|2015-12-06
P2,116,Nike Men's Comfort 2 Slide,2015-12-13,16,35.0,1083,232,B,2,P2|116|2015-12-13
P2,116,Nike Men's Comfort 2 Slide,2015-12-20,12,19.0,1083,141,B,2,P2|116|2015-12-20
P2,116,Nike Men's Comfort 2 Slide,2015-12-27,3,7.0,1083,83,B,2,P2|116|2015-12-27
P2,116,Nike Men's Comfort 2 Slide,2016-01-03,12,4.0,1083,127,B,2,P2|116|2016-01-03
P2,116,Nike Men's Comfort 2 Slide,2016-01-10,10,35.0,1083,150,B,2,P2|116|2016-01-10
P2,116,Nike Men's Comfort 2 Slide,2016-01-17,1,25.0,1083,245,B,2,P2|116|2016-01-17
P2,116,Nike Men's Comfort 2 Slide,2016-01-24,6,24.0,1083,156,B,2,P2|116|2016-01-24
P2,116,Nike Men's Comfort 2 Slide,2016-01-31,4,18.0,1083,129,B,2,P2|116|2016-01-31
P2,116,Nike Men's Comfort 2 Slide,2016-02-07,0,35.0,1083,290,B,2,P2|116|2016-02-07
P2,116,Nike Men's Comfort 2 Slide,2016-02-14,7,35.0,1083,111,B,2,P2|116|2016-02-14
P2,116,Nike Men's Comfort 2 Slide,2016-02-21,11,28.0,1083,205,B,2,P2|116|2016-02-21
P2,116,Nike Men's Comfort 2 Slide,2016-02-28,9,17.0,1083,165,B,2,P2|116|2016-02-28
P2,116,Nike Men's Comfort 2 Slide,2016-03-06,5,35.0,1083,112,B,2,P2|116|2016-03-06
P2,116,Nike Men's Comfort 2 Slide,2016-03-13,12,30.0,1083,255,B,2,P2|116|2016-03-13
P2,116,Nike Men's Comfort 2 Slide,2016-03-20,13,18.0,1083,244,B,2,P2|116|2016-03-20
P2,116,Nike Men's Comfort 2 Slide,2016-03-27,4,5.0,1083,199,B,2,P2|116|2016-03-27
P2,116,Nike Men's Comfort 2 Slide,2016-04-03,10,35.0,1083,70,B,2,P2|116|2016-04-03
P2,116,Nike Men's Comfort 2 Slide,2016-04-10,7,25.0,1083,227,B,2,P2|116|2016-04-10
P2,116,Nike Men's Comfort 2 Slide,2016-04-17,10,18.0,1083,93,B,2,P2|116|2016-04-17
P2,116,Nike Men's Comfort 2 Slide,2016-04-24,25,8.0,1083,114,B,2,P2|116|2016-04-24
P2,116,Nike Men's Comfort 2 Slide,2016-05-01,18,35.0,1083,210,B,2,P2|116|2016-05-01
P2,116,Nike Men's Comfort 2 Slide,2016-05-08,6,17.0,1083,200,B,2,P2|116|2016-05-08
P2,116,Nike Men's Comfort 2 Slide,2016-05-15,10,11.0,1083,123,B,2,P2|116|2016-05-15
P2,116,Nike Men's Comfort 2 Slide,2016-05-22,4,1.0,1083,151,B,2,P2|116|2016-05-22
P2,116,Nike Men's Comfort 2 Slide,2016-05-29,8,35.0,1083,243,B,2,P2|116|2016-05-29
P2,116,Nike Men's Comfort 2 Slide,2016-06-05,9,27.0,1083,136,B,2,P2|116|2016-06-05
P2,116,Nike Men's Comfort 2 Slide,2016-06-12,5,18.0,1083,196,B,2,P2|116|2016-06-12
P2,116,Nike Men's Comfort 2 Slide,2016-06-19,11,13.0,1083,201,B,2,P2|116|2016-06-19
P2,116,Nike Men's Comfort 2 Slide,2016-06-26,6,35.0,1083,48,B,2,P2|116|2016-06-26
P2,116,Nike Men's Comfort 2 Slide,2016-07-03,11,29.0,1083,192,B,2,P2|116|2016-07-03
P2,116,Nike Men's Comfort 2 Slide,2016-07-10,0,18.0,1083,193,B,2,P2|116|2016-07-10
P2,116,Nike Men's Comfort 2 Slide,2016-07-17,15,18.0,1083,117,B,2,P2|116|2016-07-17
P2,116,Nike Men's Comfort 2 Slide,2016-07-24,13,35.0,1083,149,B,2,P2|116|2016-07-24
P2,116,Nike Men's Comfort 2 Slide,2016-07-31,8,22.0,1083,154,B,2,P2|116|2016-07-31
P2,116,Nike Men's Comfort 2 Slide,2016-08-07,6,14.0,1083,117,B,2,P2|116|2016-08-07
P2,116,Nike Men's Comfort 2 Slide,2016-08-14,5,8.0,1083,92,B,2,P2|116|2016-08-14
P2,116,Nike Men's Comfort 2 Slide,2016-08-21,0,35.0,1083,141,B,2,P2|116|2016-08-21
P2,116,Nike Men's Comfort 2 Slide,2016-08-28,6,35.0,1083,160,B,2,P2|116|2016-08-28
P2,116,Nike Men's Comfort 2 Slide,2016-09-04,19,29.0,1083,180,B,2,P2|116|2016-09-04
P2,116,Nike Men's Comfort 2 Slide,2016-09-11,6,10.0,1083,163,B,2,P2|116|2016-09-11
P2,116,Nike Men's Comfort 2 Slide,2016-09-18,14,35.0,1083,87,B,2,P2|116|2016-09-18
P2,116,Nike Men's Comfort 2 Slide,2016-09-25,9,21.0,1083,133,B,2,P2|116|2016-09-25
P2,116,Nike Men's Comfort 2 Slide,2016-10-02,2,12.0,1083,157,B,2,P2|116|2016-10-02
P2,116,Nike Men's Comfort 2 Slide,2016-10-09,14,10.0,1083,168,B,2,P2|116|2016-10-09
P2,116,Nike Men's Comfort 2 Slide,2016-10-16,6,35.0,1083,104,B,2,P2|116|2016-10-16
P2,116,Nike Men's Comfort 2 Slide,2016-10-23,4,29.0,1083,98,B,2,P2|116|2016-10-23
P2,116,Nike Men's Comfort 2 Slide,2016-10-30,1,25.0,1083,197,B,2,P2|116|2016-10-30
P2,116,Nike Men's Comfort 2 Slide,2016-11-06,9,24.0,1083,186,B,2,P2|116|2016-11-06
P2,116,Nike Men's Comfort 2 Slide,2016-11-13,9,35.0,1083,232,B,2,P2|116|2016-11-13
P2,116,Nike Men's Comfort 2 Slide,2016-11-20,9,26.0,1083,176,B,2,P2|116|2016-11-20
P2,116,Nike Men's Comfort 2 Slide,2016-11-27,5,17.0,1083,135,B,2,P2|116|2016-11-27
P2,116,Nike Men's Comfort 2 Slide,2016-12-04,14,12.0,1083,118,B,2,P2|116|2016-12-04
P2,116,Nike Men's Comfort 2 Slide,2016-12-11,11,35.0,1083,145,B,2,P2|116|2016-12-11
P2,116,Nike Men's Comfort 2 Slide,2016-12-18,9,24.0,1083,213,B,2,P2|116|2016-12-18
P2,116,Nike Men's Comfort 2 Slide,2016-12-25,9,15.0,1083,124,B,2,P2|116|2016-12-25
P2,116,Nike Men's Comfort 2 Slide,2017-01-01,0,6.0,1083,161,B,2,P2|116|2017-01-01
P2,116,Nike Men's Comfort 2 Slide,2017-01-08,12,35.0,1083,252,B,2,P2|116|2017-01-08
P2,116,Nike Men's Comfort 2 Slide,2017-01-15,8,23.0,1083,105,B,2,P2|116|2017-01-15
P2,116,Nike Men's Comfort 2 Slide,2017-01-22,20,15.0,1083,119,B,2,P2|116|2017-01-22
P2,116,Nike Men's Comfort 2 Slide,2017-01-29,0,0.0,1083,153,B,2,P2|116|2017-01-29
P2,116,Nike Men's Comfort 2 Slide,2017-02-05,19,35.0,1083,96,B,2,P2|116|2017-02-05
P2,116,Nike Men's Comfort 2 Slide,2017-02-12,24,16.0,1083,122,B,2,P2|116|2017-02-12
P2,116,Nike Men's Comfort 2 Slide,2017-02-19,0,0.0,1083,186,B,2,P2|116|2017-02-19
P2,116,Nike Men's Comfort 2 Slide,2017-02-26,4,0.0,1083,103,B,2,P2|116|2017-02-26
P2,116,Nike Men's Comfort 2 Slide,2017-03-05,18,35.0,1083,38,B,2,P2|116|2017-03-05
P2,116,Nike Men's Comfort 2 Slide,2017-03-12,7,17.0,1083,93,B,2,P2|116|2017-03-12
P2,116,Nike Men's Comfort 2 Slide,2017-03-19,7,10.0,1083,208,B,2,P2|116|2017-03-19
P2,116,Nike Men's Comfort 2 Slide,2017-03-26,2,3.0,1083,181,B,2,P2|116|2017-03-26
P2,116,Nike Men's Comfort 2 Slide,2017-04-02,3,35.0,1083,147,B,2,P2|116|2017-04-02
P2,116,Nike Men's Comfort 2 Slide,2017-04-09,8,32.0,1083,160,B,2,P2|116|2017-04-09
P2,116,Nike Men's Comfort 2 Slide,2017-04-16,8,24.0,1083,244,B,2,P2|116|2017-04-16
P2,116,Nike Men's Comfort 2 Slide,2017-04-23,4,16.0,1083,180,B,2,P2|116|2017-04-23
P2,127,Stiga Master Series ST3100 Competition Indoor,2017-09-17,11,135.0,1083,344,C,1,P2|127|2017-09-17
P2,127,Stiga Master Series ST3100 Competition Indoor,2017-09-24,8,124.0,1083,329,C,1,P2|127|2017-09-24
P2,127,Stiga Master Series ST3100 Competition Indoor,2017-10-01,8,116.0,1083,353,C,1,P2|127|2017-10-01
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-01-04,8,99.0,1083,548,C,1,P2|134|2015-01-04
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-01-11,6,91.0,1083,249,C,1,P2|134|2015-01-11
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-01-18,15,85.0,1083,64,C,1,P2|134|2015-01-18
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-01-25,8,70.0,1083,167,C,1,P2|134|2015-01-25
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-02-01,7,62.0,1083,93,C,1,P2|134|2015-02-01
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-02-08,5,55.0,1083,203,C,1,P2|134|2015-02-08
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-02-15,0,50.0,1083,178,C,1,P2|134|2015-02-15
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-02-22,4,50.0,1083,95,C,1,P2|134|2015-02-22
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-03-01,0,46.0,1083,93,C,1,P2|134|2015-03-01
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-03-08,0,46.0,1083,47,C,1,P2|134|2015-03-08
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-03-15,9,46.0,1083,224,C,1,P2|134|2015-03-15
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-03-22,0,37.0,1083,110,C,1,P2|134|2015-03-22
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-03-29,16,37.0,1083,63,C,1,P2|134|2015-03-29
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-04-05,4,21.0,1083,124,C,1,P2|134|2015-04-05
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-04-12,13,17.0,1083,64,C,1,P2|134|2015-04-12
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-04-19,5,4.0,1083,125,C,1,P2|134|2015-04-19
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-04-26,9,20.0,1083,288,C,1,P2|134|2015-04-26
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-05-03,2,11.0,1083,119,C,1,P2|134|2015-05-03
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-05-10,8,9.0,1083,143,C,1,P2|134|2015-05-10
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-05-17,12,1.0,1083,145,C,1,P2|134|2015-05-17
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-05-24,9,20.0,1083,121,C,1,P2|134|2015-05-24
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-05-31,12,11.0,1083,48,C,1,P2|134|2015-05-31
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-06-07,3,0.0,1083,184,C,1,P2|134|2015-06-07
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-06-14,11,0.0,1083,256,C,1,P2|134|2015-06-14
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-06-21,2,20.0,1083,196,C,1,P2|134|2015-06-21
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-06-28,8,18.0,1083,183,C,1,P2|134|2015-06-28
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-07-05,9,10.0,1083,139,C,1,P2|134|2015-07-05
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-07-12,10,1.0,1083,89,C,1,P2|134|2015-07-12
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-07-19,4,20.0,1083,87,C,1,P2|134|2015-07-19
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-07-26,15,16.0,1083,132,C,1,P2|134|2015-07-26
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-08-02,2,1.0,1083,148,C,1,P2|134|2015-08-02
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-08-09,12,0.0,1083,184,C,1,P2|134|2015-08-09
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-08-16,3,20.0,1083,113,C,1,P2|134|2015-08-16
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-08-23,1,17.0,1083,168,C,1,P2|134|2015-08-23
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-08-30,15,16.0,1083,125,C,1,P2|134|2015-08-30
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-09-06,10,1.0,1083,181,C,1,P2|134|2015-09-06
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-09-13,5,20.0,1083,240,C,1,P2|134|2015-09-13
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-09-20,7,15.0,1083,116,C,1,P2|134|2015-09-20
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-09-27,10,8.0,1083,35,C,1,P2|134|2015-09-27
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-10-04,3,0.0,1083,240,C,1,P2|134|2015-10-04
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-10-11,4,20.0,1083,116,C,1,P2|134|2015-10-11
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-10-18,14,16.0,1083,53,C,1,P2|134|2015-10-18
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-10-25,2,2.0,1083,220,C,1,P2|134|2015-10-25
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-11-01,9,0.0,1083,186,C,1,P2|134|2015-11-01
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-11-08,5,20.0,1083,125,C,1,P2|134|2015-11-08
