Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Initial_Inventory,Target_Coverage_Days,Average_Daily_Demand,Review_Cycle,Beginning_Inventory,Ending_Inventory,Replenishment_Qty,Target_Inventory,Safety_Stock_Days,Inventory_On_Hand,DOI,Inventory_Status,Reorder_Risk,ABC_Class,Inventory_Utilization,Inventory_Alert,Capacity_Status,Service_Risk,Service_Alert,Service_Risk_Score,Risk_Driver
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-03-05,16,105,21,0.998819362455726,28,18.0,2.0,0,21,7,2.0,2.002364066193853,Critical,Yes,C,0.0952380952380952,1,Normal,Medium,0,2,Inventory
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-03-12,3,105,21,0.998819362455726,28,2.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-03-19,11,105,21,0.998819362455726,28,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-03-26,17,105,21,0.998819362455726,29,21.0,4.0,0,21,7,4.0,4.004728132387707,Critical,Yes,C,0.1904761904761904,1,Normal,Medium,0,2,Inventory
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-04-02,0,105,21,0.998819362455726,29,4.0,4.0,0,21,7,4.0,4.004728132387707,Critical,Yes,C,0.1904761904761904,1,Normal,Medium,0,2,Inventory
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-04-09,5,105,21,0.998819362455726,29,4.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-04-16,1,105,21,0.998819362455726,29,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-04-23,3,105,21,0.998819362455726,30,21.0,18.0,0,21,7,18.0,18.021276595744684,Warning,No,C,0.8571428571428571,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-01-11,7,106,21,1.0083333333333333,0,106.0,99.0,0,21,7,99.0,98.1818181818182,Normal,No,C,4.714285714285714,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-01-18,4,106,21,1.0083333333333333,0,99.0,95.0,0,21,7,95.0,94.21487603305783,Normal,No,C,4.523809523809524,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-01-25,4,106,21,1.0083333333333333,0,95.0,91.0,0,21,7,91.0,90.24793388429752,Normal,No,C,4.333333333333333,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-02-01,9,106,21,1.0083333333333333,0,91.0,82.0,0,21,7,82.0,81.32231404958678,Normal,No,C,3.9047619047619047,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-02-08,4,106,21,1.0083333333333333,1,82.0,78.0,0,21,7,78.0,77.35537190082646,Normal,No,C,3.7142857142857135,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-02-15,5,106,21,1.0083333333333333,1,78.0,73.0,0,21,7,73.0,72.39669421487604,Normal,No,C,3.4761904761904763,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-02-22,0,106,21,1.0083333333333333,1,73.0,73.0,0,21,7,73.0,72.39669421487604,Normal,No,C,3.4761904761904763,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-03-01,0,106,21,1.0083333333333333,1,73.0,73.0,0,21,7,73.0,72.39669421487604,Normal,No,C,3.4761904761904763,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-03-08,12,106,21,1.0083333333333333,2,73.0,61.0,0,21,7,61.0,60.49586776859504,Normal,No,C,2.9047619047619047,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-03-15,7,106,21,1.0083333333333333,2,61.0,54.0,0,21,7,54.0,53.55371900826447,Normal,No,C,2.571428571428572,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-03-22,11,106,21,1.0083333333333333,2,54.0,43.0,0,21,7,43.0,42.64462809917355,Normal,No,C,2.0476190476190474,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-03-29,6,106,21,1.0083333333333333,2,43.0,37.0,0,21,7,37.0,36.69421487603306,Normal,No,C,1.761904761904762,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-04-05,15,106,21,1.0083333333333333,3,37.0,22.0,0,21,7,22.0,21.81818181818182,Normal,No,C,1.0476190476190477,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-04-12,17,106,21,1.0083333333333333,3,22.0,5.0,0,21,7,5.0,4.958677685950414,Critical,Yes,C,0.238095238095238,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-04-19,7,106,21,1.0083333333333333,3,5.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-04-26,0,106,21,1.0083333333333333,3,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-05-03,3,106,21,1.0083333333333333,4,21.0,18.0,0,21,7,18.0,17.85123966942149,Warning,No,C,0.8571428571428571,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-05-10,11,106,21,1.0083333333333333,4,18.0,7.0,0,21,7,7.0,6.9421487603305785,Critical,Yes,C,0.3333333333333333,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-05-17,6,106,21,1.0083333333333333,4,7.0,1.0,0,21,7,1.0,0.9917355371900828,Critical,Yes,C,0.0476190476190476,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-05-24,7,106,21,1.0083333333333333,4,1.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-05-31,8,106,21,1.0083333333333333,5,21.0,13.0,0,21,7,13.0,12.892561983471074,Warning,No,C,0.6190476190476191,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-06-07,4,106,21,1.0083333333333333,5,13.0,9.0,0,21,7,9.0,8.925619834710744,Warning,No,C,0.4285714285714285,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-06-14,0,106,21,1.0083333333333333,5,9.0,9.0,0,21,7,9.0,8.925619834710744,Warning,No,C,0.4285714285714285,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-06-21,9,106,21,1.0083333333333333,5,9.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-06-28,9,106,21,1.0083333333333333,6,21.0,12.0,0,21,7,12.0,11.900826446280991,Warning,No,C,0.5714285714285714,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-05,0,106,21,1.0083333333333333,6,12.0,12.0,0,21,7,12.0,11.900826446280991,Warning,No,C,0.5714285714285714,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-12,5,106,21,1.0083333333333333,6,12.0,7.0,0,21,7,7.0,6.9421487603305785,Critical,Yes,C,0.3333333333333333,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-19,0,106,21,1.0083333333333333,6,7.0,7.0,14,21,7,7.0,6.9421487603305785,Critical,Yes,C,0.3333333333333333,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-26,8,106,21,1.0083333333333333,7,21.0,13.0,0,21,7,13.0,12.892561983471074,Warning,No,C,0.6190476190476191,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-02,0,106,21,1.0083333333333333,7,13.0,13.0,0,21,7,13.0,12.892561983471074,Warning,No,C,0.6190476190476191,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-09,7,106,21,1.0083333333333333,7,13.0,6.0,0,21,7,6.0,5.9504132231404965,Critical,Yes,C,0.2857142857142857,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-16,11,106,21,1.0083333333333333,7,6.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-23,0,106,21,1.0083333333333333,8,21.0,21.0,0,21,7,21.0,20.826446280991732,Warning,No,C,1.0,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-30,4,106,21,1.0083333333333333,8,21.0,17.0,0,21,7,17.0,16.859504132231404,Warning,No,C,0.8095238095238095,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-09-06,2,106,21,1.0083333333333333,8,17.0,15.0,0,21,7,15.0,14.87603305785124,Warning,No,C,0.7142857142857143,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-09-13,9,106,21,1.0083333333333333,8,15.0,6.0,15,21,7,6.0,5.9504132231404965,Critical,Yes,C,0.2857142857142857,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-09-20,10,106,21,1.0083333333333333,9,21.0,11.0,0,21,7,11.0,10.90909090909091,Warning,No,C,0.5238095238095238,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-09-27,5,106,21,1.0083333333333333,9,11.0,6.0,0,21,7,6.0,5.9504132231404965,Critical,Yes,C,0.2857142857142857,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-10-04,21,106,21,1.0083333333333333,9,6.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-10-11,2,106,21,1.0083333333333333,9,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-10-18,9,106,21,1.0083333333333333,10,21.0,12.0,0,21,7,12.0,11.900826446280991,Warning,No,C,0.5714285714285714,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-10-25,3,106,21,1.0083333333333333,10,12.0,9.0,0,21,7,9.0,8.925619834710744,Warning,No,C,0.4285714285714285,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-11-01,4,106,21,1.0083333333333333,10,9.0,5.0,0,21,7,5.0,4.958677685950414,Critical,Yes,C,0.238095238095238,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-11-08,1,106,21,1.0083333333333333,10,5.0,4.0,17,21,7,4.0,3.9669421487603302,Critical,Yes,C,0.1904761904761904,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-11-15,8,106,21,1.0083333333333333,11,21.0,13.0,0,21,7,13.0,12.892561983471074,Warning,No,C,0.6190476190476191,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-11-22,12,106,21,1.0083333333333333,11,13.0,1.0,0,21,7,1.0,0.9917355371900828,Critical,Yes,C,0.0476190476190476,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-11-29,3,106,21,1.0083333333333333,11,1.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-12-06,14,106,21,1.0083333333333333,11,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-12-13,16,106,21,1.0083333333333333,12,21.0,5.0,0,21,7,5.0,4.958677685950414,Critical,Yes,C,0.238095238095238,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-12-20,7,106,21,1.0083333333333333,12,5.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-12-27,1,106,21,1.0083333333333333,12,0.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-01-03,2,106,21,1.0083333333333333,12,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-01-10,0,106,21,1.0083333333333333,13,21.0,21.0,0,21,7,21.0,20.826446280991732,Warning,No,C,1.0,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-01-17,7,106,21,1.0083333333333333,13,21.0,14.0,0,21,7,14.0,13.884297520661155,Warning,No,C,0.6666666666666666,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-01-24,9,106,21,1.0083333333333333,13,14.0,5.0,0,21,7,5.0,4.958677685950414,Critical,Yes,C,0.238095238095238,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-01-31,12,106,21,1.0083333333333333,13,5.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-02-07,2,106,21,1.0083333333333333,14,21.0,19.0,0,21,7,19.0,18.84297520661157,Warning,No,C,0.9047619047619048,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-02-14,15,106,21,1.0083333333333333,14,19.0,4.0,0,21,7,4.0,3.9669421487603302,Critical,Yes,C,0.1904761904761904,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-02-21,6,106,21,1.0083333333333333,14,4.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-02-28,7,106,21,1.0083333333333333,14,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-03-06,1,106,21,1.0083333333333333,15,21.0,20.0,0,21,7,20.0,19.83471074380165,Warning,No,C,0.9523809523809524,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-03-13,9,106,21,1.0083333333333333,15,20.0,11.0,0,21,7,11.0,10.90909090909091,Warning,No,C,0.5238095238095238,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-03-20,4,106,21,1.0083333333333333,15,11.0,7.0,0,21,7,7.0,6.9421487603305785,Critical,Yes,C,0.3333333333333333,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-03-27,2,106,21,1.0083333333333333,15,7.0,5.0,16,21,7,5.0,4.958677685950414,Critical,Yes,C,0.238095238095238,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-04-03,5,106,21,1.0083333333333333,16,21.0,16.0,0,21,7,16.0,15.867768595041325,Warning,No,C,0.7619047619047619,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-04-10,5,106,21,1.0083333333333333,16,16.0,11.0,0,21,7,11.0,10.90909090909091,Warning,No,C,0.5238095238095238,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-04-17,0,106,21,1.0083333333333333,16,11.0,11.0,0,21,7,11.0,10.90909090909091,Warning,No,C,0.5238095238095238,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-04-24,8,106,21,1.0083333333333333,16,11.0,3.0,18,21,7,3.0,2.975206611570248,Critical,Yes,C,0.1428571428571428,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-05-01,0,106,21,1.0083333333333333,17,21.0,21.0,0,21,7,21.0,20.826446280991732,Warning,No,C,1.0,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-05-08,15,106,21,1.0083333333333333,17,21.0,6.0,0,21,7,6.0,5.9504132231404965,Critical,Yes,C,0.2857142857142857,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-05-15,5,106,21,1.0083333333333333,17,6.0,1.0,0,21,7,1.0,0.9917355371900828,Critical,Yes,C,0.0476190476190476,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-05-22,11,106,21,1.0083333333333333,17,1.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-05-29,6,106,21,1.0083333333333333,18,21.0,15.0,0,21,7,15.0,14.87603305785124,Warning,No,C,0.7142857142857143,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-06-05,10,106,21,1.0083333333333333,18,15.0,5.0,0,21,7,5.0,4.958677685950414,Critical,Yes,C,0.238095238095238,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-06-12,8,106,21,1.0083333333333333,18,5.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-06-19,1,106,21,1.0083333333333333,18,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-06-26,8,106,21,1.0083333333333333,19,21.0,13.0,0,21,7,13.0,12.892561983471074,Warning,No,C,0.6190476190476191,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-07-03,5,106,21,1.0083333333333333,19,13.0,8.0,0,21,7,8.0,7.933884297520661,Warning,No,C,0.3809523809523809,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-07-10,9,106,21,1.0083333333333333,19,8.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-07-17,17,106,21,1.0083333333333333,19,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-07-24,6,106,21,1.0083333333333333,20,21.0,15.0,0,21,7,15.0,14.87603305785124,Warning,No,C,0.7142857142857143,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-07-31,4,106,21,1.0083333333333333,20,15.0,11.0,0,21,7,11.0,10.90909090909091,Warning,No,C,0.5238095238095238,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-08-07,2,106,21,1.0083333333333333,20,11.0,9.0,0,21,7,9.0,8.925619834710744,Warning,No,C,0.4285714285714285,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-08-14,6,106,21,1.0083333333333333,20,9.0,3.0,18,21,7,3.0,2.975206611570248,Critical,Yes,C,0.1428571428571428,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-08-21,8,106,21,1.0083333333333333,21,21.0,13.0,0,21,7,13.0,12.892561983471074,Warning,No,C,0.6190476190476191,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-08-28,10,106,21,1.0083333333333333,21,13.0,3.0,0,21,7,3.0,2.975206611570248,Critical,Yes,C,0.1428571428571428,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-09-04,31,106,21,1.0083333333333333,21,3.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-09-11,2,106,21,1.0083333333333333,21,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-09-18,5,106,21,1.0083333333333333,22,21.0,16.0,0,21,7,16.0,15.867768595041325,Warning,No,C,0.7619047619047619,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-09-25,6,106,21,1.0083333333333333,22,16.0,10.0,0,21,7,10.0,9.917355371900827,Warning,No,C,0.4761904761904761,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-10-02,7,106,21,1.0083333333333333,22,10.0,3.0,0,21,7,3.0,2.975206611570248,Critical,Yes,C,0.1428571428571428,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-10-09,9,106,21,1.0083333333333333,22,3.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-10-16,8,106,21,1.0083333333333333,23,21.0,13.0,0,21,7,13.0,12.892561983471074,Warning,No,C,0.6190476190476191,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-10-23,0,106,21,1.0083333333333333,23,13.0,13.0,0,21,7,13.0,12.892561983471074,Warning,No,C,0.6190476190476191,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-10-30,12,106,21,1.0083333333333333,23,13.0,1.0,0,21,7,1.0,0.9917355371900828,Critical,Yes,C,0.0476190476190476,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-11-06,6,106,21,1.0083333333333333,23,1.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-11-13,24,106,21,1.0083333333333333,24,21.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-11-20,17,106,21,1.0083333333333333,24,0.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-11-27,14,106,21,1.0083333333333333,24,0.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-12-04,3,106,21,1.0083333333333333,24,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-12-11,4,106,21,1.0083333333333333,25,21.0,17.0,0,21,7,17.0,16.859504132231404,Warning,No,C,0.8095238095238095,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-12-18,14,106,21,1.0083333333333333,25,17.0,3.0,0,21,7,3.0,2.975206611570248,Critical,Yes,C,0.1428571428571428,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-12-25,6,106,21,1.0083333333333333,25,3.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-01-01,4,106,21,1.0083333333333333,25,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-01-08,3,106,21,1.0083333333333333,26,21.0,18.0,0,21,7,18.0,17.85123966942149,Warning,No,C,0.8571428571428571,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-01-15,22,106,21,1.0083333333333333,26,18.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-01-22,11,106,21,1.0083333333333333,26,0.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-01-29,0,106,21,1.0083333333333333,26,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-02-05,5,106,21,1.0083333333333333,27,21.0,16.0,0,21,7,16.0,15.867768595041325,Warning,No,C,0.7619047619047619,0,Warning,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-02-12,5,106,21,1.0083333333333333,27,16.0,11.0,0,21,7,11.0,10.90909090909091,Warning,No,C,0.5238095238095238,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-02-19,6,106,21,1.0083333333333333,27,11.0,5.0,0,21,7,5.0,4.958677685950414,Critical,Yes,C,0.238095238095238,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-02-26,12,106,21,1.0083333333333333,27,5.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Critical,High,1,3,Inventory + Capacity
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-03-05,6,106,21,1.0083333333333333,28,21.0,15.0,0,21,7,15.0,14.87603305785124,Warning,No,C,0.7142857142857143,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-03-12,12,106,21,1.0083333333333333,28,15.0,3.0,0,21,7,3.0,2.975206611570248,Critical,Yes,C,0.1428571428571428,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-03-19,0,106,21,1.0083333333333333,28,3.0,3.0,0,21,7,3.0,2.975206611570248,Critical,Yes,C,0.1428571428571428,1,Warning,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-03-26,12,106,21,1.0083333333333333,28,3.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-04-02,3,106,21,1.0083333333333333,29,21.0,18.0,0,21,7,18.0,17.85123966942149,Warning,No,C,0.8571428571428571,0,Normal,Low,0,1,None
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-04-09,9,106,21,1.0083333333333333,29,18.0,9.0,0,21,7,9.0,8.925619834710744,Warning,No,C,0.4285714285714285,0,Normal,Low,0,1,None
