Plant_ID,Product Card Id,Product Name,Order_Date,Inventory_On_Hand,DOI,Inventory_Status,Inventory_Alert,Inventory_Utilization
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-02-22,26.0,24.939977349943376,Normal,0,1.181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-03-01,16.0,15.347678369195924,Warning,0,0.7272727272727273
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-03-08,8.0,7.673839184597962,Warning,0,0.3636363636363636
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-03-15,6.0,5.755379388448471,Critical,1,0.2727272727272727
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-03-22,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-03-29,19.0,18.22536806342016,Warning,0,0.8636363636363636
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-04-05,15.0,14.388448471121178,Warning,0,0.6818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-04-12,7.0,6.714609286523217,Critical,1,0.3181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-04-19,5.0,4.796149490373726,Critical,1,0.2272727272727272
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-04-26,19.0,18.22536806342016,Warning,0,0.8636363636363636
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-05-03,11.0,10.551528878822198,Warning,0,0.5
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-05-10,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-05-17,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-05-24,15.0,14.388448471121178,Warning,0,0.6818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-05-31,11.0,10.551528878822198,Warning,0,0.5
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-06-07,8.0,7.673839184597962,Warning,0,0.3636363636363636
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-06-14,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-06-21,18.0,17.266138165345414,Warning,0,0.8181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-06-28,7.0,6.714609286523217,Critical,1,0.3181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-07-05,1.0,0.9592298980747452,Critical,1,0.0454545454545454
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-07-12,1.0,0.9592298980747452,Critical,1,0.0454545454545454
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-07-19,7.0,6.714609286523217,Critical,1,0.3181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-07-26,4.0,3.836919592298981,Critical,1,0.1818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-08-02,4.0,3.836919592298981,Critical,1,0.1818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-08-09,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-08-16,13.0,12.469988674971688,Warning,0,0.5909090909090909
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-08-23,12.0,11.510758776896942,Warning,0,0.5454545454545454
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-08-30,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-09-06,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-09-13,15.0,14.388448471121178,Warning,0,0.6818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-09-20,15.0,14.388448471121178,Warning,0,0.6818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-09-27,11.0,10.551528878822198,Warning,0,0.5
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-10-04,10.0,9.592298980747453,Warning,0,0.4545454545454545
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-10-11,14.0,13.429218573046434,Warning,0,0.6363636363636364
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-10-18,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-10-25,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-11-01,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-11-08,11.0,10.551528878822198,Warning,0,0.5
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-11-15,5.0,4.796149490373726,Critical,1,0.2272727272727272
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-11-22,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-11-29,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-12-06,8.0,7.673839184597962,Warning,0,0.3636363636363636
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-12-13,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-12-20,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-12-27,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-01-03,10.0,9.592298980747453,Warning,0,0.4545454545454545
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-01-10,9.0,8.633069082672707,Warning,0,0.4090909090909091
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-01-17,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-01-24,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-01-31,15.0,14.388448471121178,Warning,0,0.6818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-02-07,13.0,12.469988674971688,Warning,0,0.5909090909090909
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-02-14,3.0,2.877689694224236,Critical,1,0.1363636363636363
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-02-21,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-02-28,18.0,17.266138165345414,Warning,0,0.8181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-03-06,15.0,14.388448471121178,Warning,0,0.6818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-03-13,11.0,10.551528878822198,Warning,0,0.5
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-03-20,3.0,2.877689694224236,Critical,1,0.1363636363636363
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-03-27,18.0,17.266138165345414,Warning,0,0.8181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-04-03,16.0,15.347678369195924,Warning,0,0.7272727272727273
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-04-10,16.0,15.347678369195924,Warning,0,0.7272727272727273
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-04-17,10.0,9.592298980747453,Warning,0,0.4545454545454545
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-04-24,17.0,16.306908267270668,Warning,0,0.7727272727272727
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-05-01,15.0,14.388448471121178,Warning,0,0.6818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-05-08,7.0,6.714609286523217,Critical,1,0.3181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-05-15,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-05-22,22.0,21.1030577576444,Normal,0,1.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-05-29,18.0,17.266138165345414,Warning,0,0.8181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-06-05,2.0,1.9184597961494905,Critical,1,0.0909090909090909
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-06-12,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-06-19,12.0,11.510758776896942,Warning,0,0.5454545454545454
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-06-26,1.0,0.9592298980747452,Critical,1,0.0454545454545454
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-07-03,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-07-10,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-07-17,13.0,12.469988674971688,Warning,0,0.5909090909090909
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-07-24,10.0,9.592298980747453,Warning,0,0.4545454545454545
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-07-31,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-08-07,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-08-14,18.0,17.266138165345414,Warning,0,0.8181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-08-21,14.0,13.429218573046434,Warning,0,0.6363636363636364
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-08-28,10.0,9.592298980747453,Warning,0,0.4545454545454545
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-09-04,5.0,4.796149490373726,Critical,1,0.2272727272727272
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-09-11,17.0,16.306908267270668,Warning,0,0.7727272727272727
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-09-18,9.0,8.633069082672707,Warning,0,0.4090909090909091
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-09-25,9.0,8.633069082672707,Warning,0,0.4090909090909091
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-10-02,9.0,8.633069082672707,Warning,0,0.4090909090909091
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-10-09,13.0,12.469988674971688,Warning,0,0.5909090909090909
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-10-16,4.0,3.836919592298981,Critical,1,0.1818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-10-23,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-10-30,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-11-06,16.0,15.347678369195924,Warning,0,0.7272727272727273
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-11-13,6.0,5.755379388448471,Critical,1,0.2727272727272727
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-11-20,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-11-27,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-12-04,13.0,12.469988674971688,Warning,0,0.5909090909090909
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-12-11,13.0,12.469988674971688,Warning,0,0.5909090909090909
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-12-18,2.0,1.9184597961494905,Critical,1,0.0909090909090909
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-12-25,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-01,15.0,14.388448471121178,Warning,0,0.6818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-08,10.0,9.592298980747453,Warning,0,0.4545454545454545
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-15,8.0,7.673839184597962,Warning,0,0.3636363636363636
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-22,4.0,3.836919592298981,Critical,1,0.1818181818181818
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-29,18.0,17.266138165345414,Warning,0,0.8181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-05,8.0,7.673839184597962,Warning,0,0.3636363636363636
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-12,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-19,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-26,18.0,17.266138165345414,Warning,0,0.8181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-05,7.0,6.714609286523217,Critical,1,0.3181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-12,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-19,0.0,0.0,Critical,1,0.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-26,17.0,16.306908267270668,Warning,0,0.7727272727272727
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-02,10.0,9.592298980747453,Warning,0,0.4545454545454545
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-09,7.0,6.714609286523217,Critical,1,0.3181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-16,7.0,6.714609286523217,Critical,1,0.3181818181818182
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-23,15.0,14.388448471121178,Warning,0,0.6818181818181818
P1,172,Nike Women's Tempo Shorts,2015-01-04,106.0,98.98787210584344,Normal,0,4.818181818181818
P1,172,Nike Women's Tempo Shorts,2015-01-11,95.0,88.71554575523705,Normal,0,4.318181818181818
P1,172,Nike Women's Tempo Shorts,2015-01-18,84.0,78.44321940463065,Normal,0,3.8181818181818175
P1,172,Nike Women's Tempo Shorts,2015-01-25,66.0,61.63395810363837,Normal,0,3.0
P1,172,Nike Women's Tempo Shorts,2015-02-01,62.0,57.89856670341786,Normal,0,2.8181818181818183
P1,172,Nike Women's Tempo Shorts,2015-02-08,53.0,49.493936052921725,Normal,0,2.409090909090909
P1,172,Nike Women's Tempo Shorts,2015-02-15,44.0,41.08930540242558,Normal,0,2.0
P1,172,Nike Women's Tempo Shorts,2015-02-22,35.0,32.68467475192944,Normal,0,1.5909090909090908
P1,172,Nike Women's Tempo Shorts,2015-03-01,30.0,28.015435501653805,Normal,0,1.3636363636363635
P1,172,Nike Women's Tempo Shorts,2015-03-08,24.0,22.412348401323044,Normal,0,1.0909090909090908
P1,172,Nike Women's Tempo Shorts,2015-03-15,17.0,15.875413450937156,Warning,0,0.7727272727272727
P1,172,Nike Women's Tempo Shorts,2015-03-22,8.0,7.470782800441015,Warning,0,0.3636363636363636
P1,172,Nike Women's Tempo Shorts,2015-03-29,20.0,18.676957001102537,Warning,0,0.9090909090909092
P1,172,Nike Women's Tempo Shorts,2015-04-05,18.0,16.809261300992283,Warning,0,0.8181818181818182
P1,172,Nike Women's Tempo Shorts,2015-04-12,7.0,6.536934950385888,Critical,1,0.3181818181818182
P1,172,Nike Women's Tempo Shorts,2015-04-19,5.0,4.669239250275634,Critical,1,0.2272727272727272
P1,172,Nike Women's Tempo Shorts,2015-04-26,8.0,7.470782800441015,Warning,0,0.3636363636363636
P1,172,Nike Women's Tempo Shorts,2015-05-03,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-05-10,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-05-17,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-05-24,21.0,19.610804851157663,Warning,0,0.9545454545454546
P1,172,Nike Women's Tempo Shorts,2015-05-31,8.0,7.470782800441015,Warning,0,0.3636363636363636
P1,172,Nike Women's Tempo Shorts,2015-06-07,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-06-14,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-06-21,12.0,11.206174200661522,Warning,0,0.5454545454545454
P1,172,Nike Women's Tempo Shorts,2015-06-28,5.0,4.669239250275634,Critical,1,0.2272727272727272
P1,172,Nike Women's Tempo Shorts,2015-07-05,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-07-12,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-07-19,9.0,8.404630650496141,Warning,0,0.4090909090909091
P1,172,Nike Women's Tempo Shorts,2015-07-26,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-08-02,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-08-09,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-08-16,20.0,18.676957001102537,Warning,0,0.9090909090909092
P1,172,Nike Women's Tempo Shorts,2015-08-23,8.0,7.470782800441015,Warning,0,0.3636363636363636
P1,172,Nike Women's Tempo Shorts,2015-08-30,6.0,5.603087100330761,Critical,1,0.2727272727272727
P1,172,Nike Women's Tempo Shorts,2015-09-06,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-09-13,7.0,6.536934950385888,Critical,1,0.3181818181818182
P1,172,Nike Women's Tempo Shorts,2015-09-20,1.0,0.9338478500551268,Critical,1,0.0454545454545454
P1,172,Nike Women's Tempo Shorts,2015-09-27,1.0,0.9338478500551268,Critical,1,0.0454545454545454
P1,172,Nike Women's Tempo Shorts,2015-10-04,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-10-11,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-10-18,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-10-25,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-11-01,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2015-11-08,20.0,18.676957001102537,Warning,0,0.9090909090909092
P1,172,Nike Women's Tempo Shorts,2015-11-15,14.0,13.073869900771776,Warning,0,0.6363636363636364
P1,172,Nike Women's Tempo Shorts,2015-11-22,11.0,10.272326350606397,Warning,0,0.5
P1,172,Nike Women's Tempo Shorts,2015-11-29,8.0,7.470782800441015,Warning,0,0.3636363636363636
P1,172,Nike Women's Tempo Shorts,2015-12-06,18.0,16.809261300992283,Warning,0,0.8181818181818182
P1,172,Nike Women's Tempo Shorts,2015-12-13,10.0,9.338478500551268,Warning,0,0.4545454545454545
P1,172,Nike Women's Tempo Shorts,2015-12-20,7.0,6.536934950385888,Critical,1,0.3181818181818182
P1,172,Nike Women's Tempo Shorts,2015-12-27,4.0,3.7353914002205073,Critical,1,0.1818181818181818
P1,172,Nike Women's Tempo Shorts,2016-01-03,16.0,14.94156560088203,Warning,0,0.7272727272727273
P1,172,Nike Women's Tempo Shorts,2016-01-10,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-01-17,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-01-24,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-01-31,17.0,15.875413450937156,Warning,0,0.7727272727272727
P1,172,Nike Women's Tempo Shorts,2016-02-07,6.0,5.603087100330761,Critical,1,0.2727272727272727
P1,172,Nike Women's Tempo Shorts,2016-02-14,2.0,1.8676957001102537,Critical,1,0.0909090909090909
P1,172,Nike Women's Tempo Shorts,2016-02-21,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-02-28,19.0,17.74310915104741,Warning,0,0.8636363636363636
P1,172,Nike Women's Tempo Shorts,2016-03-06,14.0,13.073869900771776,Warning,0,0.6363636363636364
P1,172,Nike Women's Tempo Shorts,2016-03-13,6.0,5.603087100330761,Critical,1,0.2727272727272727
P1,172,Nike Women's Tempo Shorts,2016-03-20,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-03-27,12.0,11.206174200661522,Warning,0,0.5454545454545454
P1,172,Nike Women's Tempo Shorts,2016-04-03,10.0,9.338478500551268,Warning,0,0.4545454545454545
P1,172,Nike Women's Tempo Shorts,2016-04-10,5.0,4.669239250275634,Critical,1,0.2272727272727272
P1,172,Nike Women's Tempo Shorts,2016-04-17,5.0,4.669239250275634,Critical,1,0.2272727272727272
P1,172,Nike Women's Tempo Shorts,2016-04-24,17.0,15.875413450937156,Warning,0,0.7727272727272727
P1,172,Nike Women's Tempo Shorts,2016-05-01,11.0,10.272326350606397,Warning,0,0.5
P1,172,Nike Women's Tempo Shorts,2016-05-08,2.0,1.8676957001102537,Critical,1,0.0909090909090909
P1,172,Nike Women's Tempo Shorts,2016-05-15,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-05-22,17.0,15.875413450937156,Warning,0,0.7727272727272727
P1,172,Nike Women's Tempo Shorts,2016-05-29,16.0,14.94156560088203,Warning,0,0.7272727272727273
P1,172,Nike Women's Tempo Shorts,2016-06-05,15.0,14.007717750826902,Warning,0,0.6818181818181818
P1,172,Nike Women's Tempo Shorts,2016-06-12,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-06-19,19.0,17.74310915104741,Warning,0,0.8636363636363636
P1,172,Nike Women's Tempo Shorts,2016-06-26,15.0,14.007717750826902,Warning,0,0.6818181818181818
P1,172,Nike Women's Tempo Shorts,2016-07-03,11.0,10.272326350606397,Warning,0,0.5
P1,172,Nike Women's Tempo Shorts,2016-07-10,5.0,4.669239250275634,Critical,1,0.2272727272727272
P1,172,Nike Women's Tempo Shorts,2016-07-17,17.0,15.875413450937156,Warning,0,0.7727272727272727
P1,172,Nike Women's Tempo Shorts,2016-07-24,13.0,12.140022050716649,Warning,0,0.5909090909090909
P1,172,Nike Women's Tempo Shorts,2016-07-31,3.0,2.8015435501653805,Critical,1,0.1363636363636363
P1,172,Nike Women's Tempo Shorts,2016-08-07,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-08-14,14.0,13.073869900771776,Warning,0,0.6363636363636364
P1,172,Nike Women's Tempo Shorts,2016-08-21,5.0,4.669239250275634,Critical,1,0.2272727272727272
P1,172,Nike Women's Tempo Shorts,2016-08-28,4.0,3.7353914002205073,Critical,1,0.1818181818181818
P1,172,Nike Women's Tempo Shorts,2016-09-04,1.0,0.9338478500551268,Critical,1,0.0454545454545454
P1,172,Nike Women's Tempo Shorts,2016-09-11,15.0,14.007717750826902,Warning,0,0.6818181818181818
P1,172,Nike Women's Tempo Shorts,2016-09-18,6.0,5.603087100330761,Critical,1,0.2727272727272727
P1,172,Nike Women's Tempo Shorts,2016-09-25,5.0,4.669239250275634,Critical,1,0.2272727272727272
P1,172,Nike Women's Tempo Shorts,2016-10-02,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-10-09,19.0,17.74310915104741,Warning,0,0.8636363636363636
P1,172,Nike Women's Tempo Shorts,2016-10-16,2.0,1.8676957001102537,Critical,1,0.0909090909090909
P1,172,Nike Women's Tempo Shorts,2016-10-23,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-10-30,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-11-06,16.0,14.94156560088203,Warning,0,0.7272727272727273
P1,172,Nike Women's Tempo Shorts,2016-11-13,14.0,13.073869900771776,Warning,0,0.6363636363636364
P1,172,Nike Women's Tempo Shorts,2016-11-20,4.0,3.7353914002205073,Critical,1,0.1818181818181818
P1,172,Nike Women's Tempo Shorts,2016-11-27,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2016-12-04,22.0,20.54465270121279,Warning,0,1.0
P1,172,Nike Women's Tempo Shorts,2016-12-11,17.0,15.875413450937156,Warning,0,0.7727272727272727
P1,172,Nike Women's Tempo Shorts,2016-12-18,4.0,3.7353914002205073,Critical,1,0.1818181818181818
P1,172,Nike Women's Tempo Shorts,2016-12-25,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2017-01-01,20.0,18.676957001102537,Warning,0,0.9090909090909092
P1,172,Nike Women's Tempo Shorts,2017-01-08,5.0,4.669239250275634,Critical,1,0.2272727272727272
P1,172,Nike Women's Tempo Shorts,2017-01-15,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2017-01-22,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2017-01-29,13.0,12.140022050716649,Warning,0,0.5909090909090909
P1,172,Nike Women's Tempo Shorts,2017-02-05,13.0,12.140022050716649,Warning,0,0.5909090909090909
P1,172,Nike Women's Tempo Shorts,2017-02-12,13.0,12.140022050716649,Warning,0,0.5909090909090909
P1,172,Nike Women's Tempo Shorts,2017-02-19,7.0,6.536934950385888,Critical,1,0.3181818181818182
P1,172,Nike Women's Tempo Shorts,2017-02-26,17.0,15.875413450937156,Warning,0,0.7727272727272727
P1,172,Nike Women's Tempo Shorts,2017-03-05,15.0,14.007717750826902,Warning,0,0.6818181818181818
P1,172,Nike Women's Tempo Shorts,2017-03-12,1.0,0.9338478500551268,Critical,1,0.0454545454545454
P1,172,Nike Women's Tempo Shorts,2017-03-19,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2017-03-26,6.0,5.603087100330761,Critical,1,0.2727272727272727
P1,172,Nike Women's Tempo Shorts,2017-04-02,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2017-04-09,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2017-04-16,0.0,0.0,Critical,1,0.0
P1,172,Nike Women's Tempo Shorts,2017-04-23,15.0,14.007717750826902,Warning,0,0.6818181818181818
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-01-04,3092.0,85.56106870229009,Normal,0,1.90159901599016
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-01-11,2849.0,78.8368320610687,Normal,0,1.7521525215252152
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-01-18,2605.0,72.08492366412214,Normal,0,1.602091020910209
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-01-25,2349.0,65.0009541984733,Normal,0,1.444649446494465
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-02-01,2102.0,58.16603053435115,Normal,0,1.2927429274292743
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-02-08,1882.0,52.078244274809165,Normal,0,1.1574415744157442
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-02-15,1650.0,45.65839694656489,Normal,0,1.014760147601476
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-02-22,1368.0,37.85496183206107,Warning,0,0.8413284132841329
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-03-01,1398.0,38.6851145038168,Warning,0,0.8597785977859779
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-03-08,1175.0,32.51431297709924,Warning,0,0.7226322263222632
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-03-15,868.0,24.01908396946565,Warning,0,0.5338253382533825
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-03-22,603.0,16.68606870229008,Critical,1,0.3708487084870848
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-03-29,1400.0,38.74045801526718,Warning,0,0.8610086100861009
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-04-05,1186.0,32.81870229007634,Warning,0,0.7293972939729397
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-04-12,933.0,25.817748091603058,Warning,0,0.5738007380073801
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-04-19,670.0,18.540076335877863,Critical,1,0.4120541205412054
