Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Initial_Inventory,Target_Coverage_Days,Average_Daily_Demand,Review_Cycle,Beginning_Inventory,Ending_Inventory,Replenishment_Qty,Target_Inventory
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-10-16,9,109,21,1.0425029515938606,23,13.0,4.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-10-23,9,109,21,1.0425029515938606,23,4.0,0.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-10-30,6,109,21,1.0425029515938606,23,0.0,0.0,22,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-11-06,6,109,21,1.0425029515938606,24,22.0,16.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-11-13,10,109,21,1.0425029515938606,24,16.0,6.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-11-20,6,109,21,1.0425029515938606,24,6.0,0.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-11-27,5,109,21,1.0425029515938606,24,0.0,0.0,22,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-12-04,9,109,21,1.0425029515938606,25,22.0,13.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-12-11,0,109,21,1.0425029515938606,25,13.0,13.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-12-18,11,109,21,1.0425029515938606,25,13.0,2.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-12-25,18,109,21,1.0425029515938606,25,2.0,0.0,22,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-01,7,109,21,1.0425029515938606,26,22.0,15.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-08,5,109,21,1.0425029515938606,26,15.0,10.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-15,2,109,21,1.0425029515938606,26,10.0,8.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-22,4,109,21,1.0425029515938606,26,8.0,4.0,18,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-29,4,109,21,1.0425029515938606,27,22.0,18.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-05,10,109,21,1.0425029515938606,27,18.0,8.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-12,14,109,21,1.0425029515938606,27,8.0,0.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-19,8,109,21,1.0425029515938606,27,0.0,0.0,22,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-26,4,109,21,1.0425029515938606,28,22.0,18.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-05,11,109,21,1.0425029515938606,28,18.0,7.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-12,11,109,21,1.0425029515938606,28,7.0,0.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-19,5,109,21,1.0425029515938606,28,0.0,0.0,22,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-26,5,109,21,1.0425029515938606,29,22.0,17.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-02,7,109,21,1.0425029515938606,29,17.0,10.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-09,3,109,21,1.0425029515938606,29,10.0,7.0,0,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-16,0,109,21,1.0425029515938606,29,7.0,7.0,15,22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-23,7,109,21,1.0425029515938606,30,22.0,15.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-01-04,6,112,21,1.0708382526564344,0,112.0,106.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-01-11,11,112,21,1.0708382526564344,0,106.0,95.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-01-18,11,112,21,1.0708382526564344,0,95.0,84.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-01-25,18,112,21,1.0708382526564344,0,84.0,66.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-02-01,4,112,21,1.0708382526564344,1,66.0,62.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-02-08,9,112,21,1.0708382526564344,1,62.0,53.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-02-15,9,112,21,1.0708382526564344,1,53.0,44.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-02-22,9,112,21,1.0708382526564344,1,44.0,35.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-03-01,5,112,21,1.0708382526564344,2,35.0,30.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-03-08,6,112,21,1.0708382526564344,2,30.0,24.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-03-15,7,112,21,1.0708382526564344,2,24.0,17.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-03-22,9,112,21,1.0708382526564344,2,17.0,8.0,14,22
P1,172,Nike Women's Tempo Shorts,2015-03-29,2,112,21,1.0708382526564344,3,22.0,20.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-04-05,2,112,21,1.0708382526564344,3,20.0,18.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-04-12,11,112,21,1.0708382526564344,3,18.0,7.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-04-19,2,112,21,1.0708382526564344,3,7.0,5.0,17,22
P1,172,Nike Women's Tempo Shorts,2015-04-26,14,112,21,1.0708382526564344,4,22.0,8.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-05-03,19,112,21,1.0708382526564344,4,8.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-05-10,16,112,21,1.0708382526564344,4,0.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-05-17,4,112,21,1.0708382526564344,4,0.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2015-05-24,1,112,21,1.0708382526564344,5,22.0,21.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-05-31,13,112,21,1.0708382526564344,5,21.0,8.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-06-07,10,112,21,1.0708382526564344,5,8.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-06-14,3,112,21,1.0708382526564344,5,0.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2015-06-21,10,112,21,1.0708382526564344,6,22.0,12.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-06-28,7,112,21,1.0708382526564344,6,12.0,5.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-07-05,6,112,21,1.0708382526564344,6,5.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-07-12,9,112,21,1.0708382526564344,6,0.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2015-07-19,13,112,21,1.0708382526564344,7,22.0,9.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-07-26,10,112,21,1.0708382526564344,7,9.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-08-02,2,112,21,1.0708382526564344,7,0.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-08-09,9,112,21,1.0708382526564344,7,0.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2015-08-16,2,112,21,1.0708382526564344,8,22.0,20.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-08-23,12,112,21,1.0708382526564344,8,20.0,8.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-08-30,2,112,21,1.0708382526564344,8,8.0,6.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-09-06,25,112,21,1.0708382526564344,8,6.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2015-09-13,15,112,21,1.0708382526564344,9,22.0,7.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-09-20,6,112,21,1.0708382526564344,9,7.0,1.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-09-27,0,112,21,1.0708382526564344,9,1.0,1.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-10-04,1,112,21,1.0708382526564344,9,1.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2015-10-11,23,112,21,1.0708382526564344,10,22.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-10-18,6,112,21,1.0708382526564344,10,0.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-10-25,7,112,21,1.0708382526564344,10,0.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-11-01,2,112,21,1.0708382526564344,10,0.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2015-11-08,2,112,21,1.0708382526564344,11,22.0,20.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-11-15,6,112,21,1.0708382526564344,11,20.0,14.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-11-22,3,112,21,1.0708382526564344,11,14.0,11.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-11-29,3,112,21,1.0708382526564344,11,11.0,8.0,14,22
P1,172,Nike Women's Tempo Shorts,2015-12-06,4,112,21,1.0708382526564344,12,22.0,18.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-12-13,8,112,21,1.0708382526564344,12,18.0,10.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-12-20,3,112,21,1.0708382526564344,12,10.0,7.0,0,22
P1,172,Nike Women's Tempo Shorts,2015-12-27,3,112,21,1.0708382526564344,12,7.0,4.0,18,22
P1,172,Nike Women's Tempo Shorts,2016-01-03,6,112,21,1.0708382526564344,13,22.0,16.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-01-10,22,112,21,1.0708382526564344,13,16.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-01-17,0,112,21,1.0708382526564344,13,0.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-01-24,3,112,21,1.0708382526564344,13,0.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2016-01-31,5,112,21,1.0708382526564344,14,22.0,17.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-02-07,11,112,21,1.0708382526564344,14,17.0,6.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-02-14,4,112,21,1.0708382526564344,14,6.0,2.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-02-21,19,112,21,1.0708382526564344,14,2.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2016-02-28,3,112,21,1.0708382526564344,15,22.0,19.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-03-06,5,112,21,1.0708382526564344,15,19.0,14.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-03-13,8,112,21,1.0708382526564344,15,14.0,6.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-03-20,8,112,21,1.0708382526564344,15,6.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2016-03-27,10,112,21,1.0708382526564344,16,22.0,12.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-04-03,2,112,21,1.0708382526564344,16,12.0,10.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-04-10,5,112,21,1.0708382526564344,16,10.0,5.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-04-17,0,112,21,1.0708382526564344,16,5.0,5.0,17,22
P1,172,Nike Women's Tempo Shorts,2016-04-24,5,112,21,1.0708382526564344,17,22.0,17.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-05-01,6,112,21,1.0708382526564344,17,17.0,11.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-05-08,9,112,21,1.0708382526564344,17,11.0,2.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-05-15,9,112,21,1.0708382526564344,17,2.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2016-05-22,5,112,21,1.0708382526564344,18,22.0,17.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-05-29,1,112,21,1.0708382526564344,18,17.0,16.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-06-05,1,112,21,1.0708382526564344,18,16.0,15.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-06-12,21,112,21,1.0708382526564344,18,15.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2016-06-19,3,112,21,1.0708382526564344,19,22.0,19.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-06-26,4,112,21,1.0708382526564344,19,19.0,15.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-07-03,4,112,21,1.0708382526564344,19,15.0,11.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-07-10,6,112,21,1.0708382526564344,19,11.0,5.0,17,22
P1,172,Nike Women's Tempo Shorts,2016-07-17,5,112,21,1.0708382526564344,20,22.0,17.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-07-24,4,112,21,1.0708382526564344,20,17.0,13.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-07-31,10,112,21,1.0708382526564344,20,13.0,3.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-08-07,17,112,21,1.0708382526564344,20,3.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2016-08-14,8,112,21,1.0708382526564344,21,22.0,14.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-08-21,9,112,21,1.0708382526564344,21,14.0,5.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-08-28,1,112,21,1.0708382526564344,21,5.0,4.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-09-04,3,112,21,1.0708382526564344,21,4.0,1.0,21,22
P1,172,Nike Women's Tempo Shorts,2016-09-11,7,112,21,1.0708382526564344,22,22.0,15.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-09-18,9,112,21,1.0708382526564344,22,15.0,6.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-09-25,1,112,21,1.0708382526564344,22,6.0,5.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-10-02,9,112,21,1.0708382526564344,22,5.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2016-10-09,3,112,21,1.0708382526564344,23,22.0,19.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-10-16,17,112,21,1.0708382526564344,23,19.0,2.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-10-23,12,112,21,1.0708382526564344,23,2.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-10-30,23,112,21,1.0708382526564344,23,0.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2016-11-06,6,112,21,1.0708382526564344,24,22.0,16.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-11-13,2,112,21,1.0708382526564344,24,16.0,14.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-11-20,10,112,21,1.0708382526564344,24,14.0,4.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-11-27,7,112,21,1.0708382526564344,24,4.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2016-12-04,0,112,21,1.0708382526564344,25,22.0,22.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-12-11,5,112,21,1.0708382526564344,25,22.0,17.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-12-18,13,112,21,1.0708382526564344,25,17.0,4.0,0,22
P1,172,Nike Women's Tempo Shorts,2016-12-25,8,112,21,1.0708382526564344,25,4.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2017-01-01,2,112,21,1.0708382526564344,26,22.0,20.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-01-08,15,112,21,1.0708382526564344,26,20.0,5.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-01-15,12,112,21,1.0708382526564344,26,5.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-01-22,4,112,21,1.0708382526564344,26,0.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2017-01-29,9,112,21,1.0708382526564344,27,22.0,13.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-02-05,0,112,21,1.0708382526564344,27,13.0,13.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-02-12,0,112,21,1.0708382526564344,27,13.0,13.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-02-19,6,112,21,1.0708382526564344,27,13.0,7.0,15,22
P1,172,Nike Women's Tempo Shorts,2017-02-26,5,112,21,1.0708382526564344,28,22.0,17.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-03-05,2,112,21,1.0708382526564344,28,17.0,15.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-03-12,14,112,21,1.0708382526564344,28,15.0,1.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-03-19,12,112,21,1.0708382526564344,28,1.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2017-03-26,16,112,21,1.0708382526564344,29,22.0,6.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-04-02,17,112,21,1.0708382526564344,29,6.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-04-09,10,112,21,1.0708382526564344,29,0.0,0.0,0,22
P1,172,Nike Women's Tempo Shorts,2017-04-16,2,112,21,1.0708382526564344,29,0.0,0.0,22,22
P1,172,Nike Women's Tempo Shorts,2017-04-23,7,112,21,1.0708382526564344,30,22.0,15.0,0,22
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-01-04,160,3252,45,36.137931034482754,0,3252.0,3092.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-01-11,243,3252,45,36.137931034482754,0,3092.0,2849.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-01-18,244,3252,45,36.137931034482754,0,2849.0,2605.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-01-25,256,3252,45,36.137931034482754,0,2605.0,2349.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-02-01,247,3252,45,36.137931034482754,1,2349.0,2102.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-02-08,220,3252,45,36.137931034482754,1,2102.0,1882.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-02-15,232,3252,45,36.137931034482754,1,1882.0,1650.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-02-22,282,3252,45,36.137931034482754,1,1650.0,1368.0,258,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-03-01,228,3252,45,36.137931034482754,2,1626.0,1398.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-03-08,223,3252,45,36.137931034482754,2,1398.0,1175.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-03-15,307,3252,45,36.137931034482754,2,1175.0,868.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-03-22,265,3252,45,36.137931034482754,2,868.0,603.0,1023,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-03-29,226,3252,45,36.137931034482754,3,1626.0,1400.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-04-05,214,3252,45,36.137931034482754,3,1400.0,1186.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-04-12,253,3252,45,36.137931034482754,3,1186.0,933.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-04-19,263,3252,45,36.137931034482754,3,933.0,670.0,956,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-04-26,267,3252,45,36.137931034482754,4,1626.0,1359.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-05-03,256,3252,45,36.137931034482754,4,1359.0,1103.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-05-10,325,3252,45,36.137931034482754,4,1103.0,778.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-05-17,280,3252,45,36.137931034482754,4,778.0,498.0,1128,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-05-24,309,3252,45,36.137931034482754,5,1626.0,1317.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-05-31,296,3252,45,36.137931034482754,5,1317.0,1021.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-06-07,334,3252,45,36.137931034482754,5,1021.0,687.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-06-14,309,3252,45,36.137931034482754,5,687.0,378.0,1248,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-06-21,254,3252,45,36.137931034482754,6,1626.0,1372.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-06-28,250,3252,45,36.137931034482754,6,1372.0,1122.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-05,303,3252,45,36.137931034482754,6,1122.0,819.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-12,236,3252,45,36.137931034482754,6,819.0,583.0,1043,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-19,248,3252,45,36.137931034482754,7,1626.0,1378.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-26,206,3252,45,36.137931034482754,7,1378.0,1172.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-02,248,3252,45,36.137931034482754,7,1172.0,924.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-09,236,3252,45,36.137931034482754,7,924.0,688.0,938,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-16,254,3252,45,36.137931034482754,8,1626.0,1372.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-23,276,3252,45,36.137931034482754,8,1372.0,1096.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-30,226,3252,45,36.137931034482754,8,1096.0,870.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-09-06,259,3252,45,36.137931034482754,8,870.0,611.0,1015,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-09-13,251,3252,45,36.137931034482754,9,1626.0,1375.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-09-20,231,3252,45,36.137931034482754,9,1375.0,1144.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-09-27,279,3252,45,36.137931034482754,9,1144.0,865.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-10-04,282,3252,45,36.137931034482754,9,865.0,583.0,1043,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-10-11,238,3252,45,36.137931034482754,10,1626.0,1388.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-10-18,293,3252,45,36.137931034482754,10,1388.0,1095.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-10-25,270,3252,45,36.137931034482754,10,1095.0,825.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-11-01,319,3252,45,36.137931034482754,10,825.0,506.0,1120,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-11-08,251,3252,45,36.137931034482754,11,1626.0,1375.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-11-15,209,3252,45,36.137931034482754,11,1375.0,1166.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-11-22,281,3252,45,36.137931034482754,11,1166.0,885.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-11-29,284,3252,45,36.137931034482754,11,885.0,601.0,1025,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-12-06,235,3252,45,36.137931034482754,12,1626.0,1391.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-12-13,285,3252,45,36.137931034482754,12,1391.0,1106.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-12-20,243,3252,45,36.137931034482754,12,1106.0,863.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-12-27,248,3252,45,36.137931034482754,12,863.0,615.0,1011,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-01-03,272,3252,45,36.137931034482754,13,1626.0,1354.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-01-10,249,3252,45,36.137931034482754,13,1354.0,1105.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-01-17,285,3252,45,36.137931034482754,13,1105.0,820.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-01-24,246,3252,45,36.137931034482754,13,820.0,574.0,1052,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-01-31,262,3252,45,36.137931034482754,14,1626.0,1364.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-02-07,237,3252,45,36.137931034482754,14,1364.0,1127.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-02-14,198,3252,45,36.137931034482754,14,1127.0,929.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-02-21,242,3252,45,36.137931034482754,14,929.0,687.0,939,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-02-28,250,3252,45,36.137931034482754,15,1626.0,1376.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-03-06,282,3252,45,36.137931034482754,15,1376.0,1094.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-03-13,197,3252,45,36.137931034482754,15,1094.0,897.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-03-20,287,3252,45,36.137931034482754,15,897.0,610.0,1016,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-03-27,222,3252,45,36.137931034482754,16,1626.0,1404.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-04-03,270,3252,45,36.137931034482754,16,1404.0,1134.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-04-10,288,3252,45,36.137931034482754,16,1134.0,846.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-04-17,223,3252,45,36.137931034482754,16,846.0,623.0,1003,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-04-24,276,3252,45,36.137931034482754,17,1626.0,1350.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-05-01,217,3252,45,36.137931034482754,17,1350.0,1133.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-05-08,202,3252,45,36.137931034482754,17,1133.0,931.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-05-15,213,3252,45,36.137931034482754,17,931.0,718.0,908,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-05-22,237,3252,45,36.137931034482754,18,1626.0,1389.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-05-29,226,3252,45,36.137931034482754,18,1389.0,1163.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-06-05,211,3252,45,36.137931034482754,18,1163.0,952.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-06-12,225,3252,45,36.137931034482754,18,952.0,727.0,899,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-06-19,271,3252,45,36.137931034482754,19,1626.0,1355.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-06-26,241,3252,45,36.137931034482754,19,1355.0,1114.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-07-03,274,3252,45,36.137931034482754,19,1114.0,840.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-07-10,280,3252,45,36.137931034482754,19,840.0,560.0,1066,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-07-17,238,3252,45,36.137931034482754,20,1626.0,1388.0,0,1626
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-07-24,243,3252,45,36.137931034482754,20,1388.0,1145.0,0,1626
