Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Beginning_Inventory,Weekly_Capacity,Baseline_Available_Capacity,ABC_Class,Planning_Priority,Planning_Key
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-08-27,12,25.0,1083,270,C,1,P2|78|2017-08-27
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-09-03,1,13.0,1083,226,C,1,P2|78|2017-09-03
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-09-10,15,12.0,1083,233,C,1,P2|78|2017-09-10
P2,93,Under Armour Men's Tech II T-Shirt,2017-01-01,4,21.0,1083,161,C,1,P2|93|2017-01-01
P2,93,Under Armour Men's Tech II T-Shirt,2017-01-08,7,17.0,1083,252,C,1,P2|93|2017-01-08
P2,93,Under Armour Men's Tech II T-Shirt,2017-01-15,4,10.0,1083,105,C,1,P2|93|2017-01-15
P2,93,Under Armour Men's Tech II T-Shirt,2017-01-22,19,6.0,1083,119,C,1,P2|93|2017-01-22
P2,93,Under Armour Men's Tech II T-Shirt,2017-01-29,14,21.0,1083,153,C,1,P2|93|2017-01-29
P2,93,Under Armour Men's Tech II T-Shirt,2017-02-05,0,7.0,1083,96,C,1,P2|93|2017-02-05
P2,93,Under Armour Men's Tech II T-Shirt,2017-02-12,3,7.0,1083,122,C,1,P2|93|2017-02-12
P2,93,Under Armour Men's Tech II T-Shirt,2017-02-19,16,4.0,1083,186,C,1,P2|93|2017-02-19
P2,93,Under Armour Men's Tech II T-Shirt,2017-02-26,18,21.0,1083,103,C,1,P2|93|2017-02-26
P2,93,Under Armour Men's Tech II T-Shirt,2017-03-05,16,3.0,1083,38,C,1,P2|93|2017-03-05
P2,93,Under Armour Men's Tech II T-Shirt,2017-03-12,13,0.0,1083,93,C,1,P2|93|2017-03-12
P2,93,Under Armour Men's Tech II T-Shirt,2017-03-19,3,0.0,1083,208,C,1,P2|93|2017-03-19
P2,93,Under Armour Men's Tech II T-Shirt,2017-03-26,11,21.0,1083,181,C,1,P2|93|2017-03-26
P2,93,Under Armour Men's Tech II T-Shirt,2017-04-02,0,10.0,1083,147,C,1,P2|93|2017-04-02
P2,93,Under Armour Men's Tech II T-Shirt,2017-04-09,7,10.0,1083,160,C,1,P2|93|2017-04-09
P2,93,Under Armour Men's Tech II T-Shirt,2017-04-16,2,3.0,1083,244,C,1,P2|93|2017-04-16
P2,93,Under Armour Men's Tech II T-Shirt,2017-04-23,5,21.0,1083,180,C,1,P2|93|2017-04-23
P2,116,Nike Men's Comfort 2 Slide,2017-01-01,0,6.0,1083,161,B,2,P2|116|2017-01-01
P2,116,Nike Men's Comfort 2 Slide,2017-01-08,12,35.0,1083,252,B,2,P2|116|2017-01-08
P2,116,Nike Men's Comfort 2 Slide,2017-01-15,8,23.0,1083,105,B,2,P2|116|2017-01-15
P2,116,Nike Men's Comfort 2 Slide,2017-01-22,20,15.0,1083,119,B,2,P2|116|2017-01-22
P2,116,Nike Men's Comfort 2 Slide,2017-01-29,0,0.0,1083,153,B,2,P2|116|2017-01-29
P2,116,Nike Men's Comfort 2 Slide,2017-02-05,19,35.0,1083,96,B,2,P2|116|2017-02-05
P2,116,Nike Men's Comfort 2 Slide,2017-02-12,24,16.0,1083,122,B,2,P2|116|2017-02-12
P2,116,Nike Men's Comfort 2 Slide,2017-02-19,0,0.0,1083,186,B,2,P2|116|2017-02-19
P2,116,Nike Men's Comfort 2 Slide,2017-02-26,4,0.0,1083,103,B,2,P2|116|2017-02-26
P2,116,Nike Men's Comfort 2 Slide,2017-03-05,18,35.0,1083,38,B,2,P2|116|2017-03-05
P2,116,Nike Men's Comfort 2 Slide,2017-03-12,7,17.0,1083,93,B,2,P2|116|2017-03-12
P2,116,Nike Men's Comfort 2 Slide,2017-03-19,7,10.0,1083,208,B,2,P2|116|2017-03-19
P2,116,Nike Men's Comfort 2 Slide,2017-03-26,2,3.0,1083,181,B,2,P2|116|2017-03-26
P2,116,Nike Men's Comfort 2 Slide,2017-04-02,3,35.0,1083,147,B,2,P2|116|2017-04-02
P2,116,Nike Men's Comfort 2 Slide,2017-04-09,8,32.0,1083,160,B,2,P2|116|2017-04-09
P2,116,Nike Men's Comfort 2 Slide,2017-04-16,8,24.0,1083,244,B,2,P2|116|2017-04-16
P2,116,Nike Men's Comfort 2 Slide,2017-04-23,4,16.0,1083,180,B,2,P2|116|2017-04-23
P2,127,Stiga Master Series ST3100 Competition Indoor,2017-09-17,11,135.0,1083,344,C,1,P2|127|2017-09-17
P2,127,Stiga Master Series ST3100 Competition Indoor,2017-09-24,8,124.0,1083,329,C,1,P2|127|2017-09-24
P2,127,Stiga Master Series ST3100 Competition Indoor,2017-10-01,8,116.0,1083,353,C,1,P2|127|2017-10-01
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-01-01,1,20.0,1083,161,C,1,P2|134|2017-01-01
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-01-08,5,19.0,1083,252,C,1,P2|134|2017-01-08
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-01-15,7,14.0,1083,105,C,1,P2|134|2017-01-15
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-01-22,0,7.0,1083,119,C,1,P2|134|2017-01-22
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-01-29,0,20.0,1083,153,C,1,P2|134|2017-01-29
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-02-05,12,20.0,1083,96,C,1,P2|134|2017-02-05
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-02-12,11,8.0,1083,122,C,1,P2|134|2017-02-12
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-02-19,1,0.0,1083,186,C,1,P2|134|2017-02-19
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-02-26,11,20.0,1083,103,C,1,P2|134|2017-02-26
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-03-05,5,9.0,1083,38,C,1,P2|134|2017-03-05
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-03-12,7,4.0,1083,93,C,1,P2|134|2017-03-12
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-03-19,0,0.0,1083,208,C,1,P2|134|2017-03-19
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-03-26,0,20.0,1083,181,C,1,P2|134|2017-03-26
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-04-02,4,20.0,1083,147,C,1,P2|134|2017-04-02
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-04-09,6,16.0,1083,160,C,1,P2|134|2017-04-09
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-04-16,5,10.0,1083,244,C,1,P2|134|2017-04-16
P2,134,Nike Women's Legend V-Neck T-Shirt,2017-04-23,6,20.0,1083,180,C,1,P2|134|2017-04-23
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-01,7,22.0,1083,161,C,1,P2|135|2017-01-01
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-08,5,15.0,1083,252,C,1,P2|135|2017-01-08
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-15,2,10.0,1083,105,C,1,P2|135|2017-01-15
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-22,4,8.0,1083,119,C,1,P2|135|2017-01-22
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-01-29,4,22.0,1083,153,C,1,P2|135|2017-01-29
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-05,10,18.0,1083,96,C,1,P2|135|2017-02-05
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-12,14,8.0,1083,122,C,1,P2|135|2017-02-12
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-19,8,0.0,1083,186,C,1,P2|135|2017-02-19
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-02-26,4,22.0,1083,103,C,1,P2|135|2017-02-26
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-05,11,18.0,1083,38,C,1,P2|135|2017-03-05
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-12,11,7.0,1083,93,C,1,P2|135|2017-03-12
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-19,5,0.0,1083,208,C,1,P2|135|2017-03-19
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-03-26,5,22.0,1083,181,C,1,P2|135|2017-03-26
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-02,7,17.0,1083,147,C,1,P2|135|2017-04-02
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-09,3,10.0,1083,160,C,1,P2|135|2017-04-09
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-16,0,7.0,1083,244,C,1,P2|135|2017-04-16
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2017-04-23,7,22.0,1083,180,C,1,P2|135|2017-04-23
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-04-30,8,140.0,1083,285,C,1,P2|295|2017-04-30
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-05-07,2,132.0,1083,287,C,1,P2|295|2017-05-07
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-05-14,11,130.0,1083,277,C,1,P2|295|2017-05-14
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-05-21,4,119.0,1083,262,C,1,P2|295|2017-05-21
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-05-28,8,115.0,1083,329,C,1,P2|295|2017-05-28
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-06-04,12,107.0,1083,237,C,1,P2|295|2017-06-04
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-06-11,6,95.0,1083,307,C,1,P2|295|2017-06-11
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-06-18,14,89.0,1083,317,C,1,P2|295|2017-06-18
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-06-25,0,75.0,1083,224,C,1,P2|295|2017-06-25
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-02,6,75.0,1083,207,C,1,P2|295|2017-07-02
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-09,12,69.0,1083,290,C,1,P2|295|2017-07-09
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-16,14,57.0,1083,359,C,1,P2|295|2017-07-16
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-23,9,43.0,1083,226,C,1,P2|295|2017-07-23
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-30,7,34.0,1083,322,C,1,P2|295|2017-07-30
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-08-06,9,27.0,1083,212,C,1,P2|295|2017-08-06
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-08-13,9,18.0,1083,309,C,1,P2|295|2017-08-13
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-08-20,13,28.0,1083,291,C,1,P2|295|2017-08-20
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-08-27,19,15.0,1083,270,C,1,P2|295|2017-08-27
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-09-03,4,0.0,1083,226,C,1,P2|295|2017-09-03
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-09-10,20,0.0,1083,233,C,1,P2|295|2017-09-10
P2,303,Garmin Forerunner 910XT GPS Watch,2017-09-17,14,175.0,1083,344,C,1,P2|303|2017-09-17
P2,303,Garmin Forerunner 910XT GPS Watch,2017-09-24,16,161.0,1083,329,C,1,P2|303|2017-09-24
P2,303,Garmin Forerunner 910XT GPS Watch,2017-10-01,5,145.0,1083,353,C,1,P2|303|2017-10-01
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-04-30,3,50.0,1083,285,C,1,P2|305|2017-04-30
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-05-07,6,47.0,1083,287,C,1,P2|305|2017-05-07
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-05-14,3,41.0,1083,277,C,1,P2|305|2017-05-14
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-05-21,3,38.0,1083,262,C,1,P2|305|2017-05-21
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-05-28,4,35.0,1083,329,C,1,P2|305|2017-05-28
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-06-04,3,31.0,1083,237,C,1,P2|305|2017-06-04
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-06-11,1,28.0,1083,307,C,1,P2|305|2017-06-11
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-06-18,3,27.0,1083,317,C,1,P2|305|2017-06-18
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-06-25,3,24.0,1083,224,C,1,P2|305|2017-06-25
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-07-02,4,21.0,1083,207,C,1,P2|305|2017-07-02
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-07-09,2,17.0,1083,290,C,1,P2|305|2017-07-09
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-07-16,2,15.0,1083,359,C,1,P2|305|2017-07-16
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-07-23,7,13.0,1083,226,C,1,P2|305|2017-07-23
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-07-30,6,6.0,1083,322,C,1,P2|305|2017-07-30
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-08-06,3,0.0,1083,212,C,1,P2|305|2017-08-06
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-08-13,1,0.0,1083,309,C,1,P2|305|2017-08-13
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-08-20,3,10.0,1083,291,C,1,P2|305|2017-08-20
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-08-27,2,7.0,1083,270,C,1,P2|305|2017-08-27
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-09-03,2,5.0,1083,226,C,1,P2|305|2017-09-03
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-09-10,6,3.0,1083,233,C,1,P2|305|2017-09-10
P2,306,Polar FT4 Heart Rate Monitor,2017-04-23,3,140.0,1083,180,C,1,P2|306|2017-04-23
P2,306,Polar FT4 Heart Rate Monitor,2017-04-30,4,137.0,1083,285,C,1,P2|306|2017-04-30
P2,306,Polar FT4 Heart Rate Monitor,2017-05-07,12,133.0,1083,287,C,1,P2|306|2017-05-07
P2,306,Polar FT4 Heart Rate Monitor,2017-05-14,4,121.0,1083,277,C,1,P2|306|2017-05-14
P2,306,Polar FT4 Heart Rate Monitor,2017-05-21,3,117.0,1083,262,C,1,P2|306|2017-05-21
P2,306,Polar FT4 Heart Rate Monitor,2017-05-28,21,114.0,1083,329,C,1,P2|306|2017-05-28
P2,306,Polar FT4 Heart Rate Monitor,2017-06-04,18,93.0,1083,237,C,1,P2|306|2017-06-04
P2,306,Polar FT4 Heart Rate Monitor,2017-06-11,9,75.0,1083,307,C,1,P2|306|2017-06-11
P2,306,Polar FT4 Heart Rate Monitor,2017-06-18,11,66.0,1083,317,C,1,P2|306|2017-06-18
P2,306,Polar FT4 Heart Rate Monitor,2017-06-25,26,55.0,1083,224,C,1,P2|306|2017-06-25
P2,306,Polar FT4 Heart Rate Monitor,2017-07-02,2,29.0,1083,207,C,1,P2|306|2017-07-02
P2,306,Polar FT4 Heart Rate Monitor,2017-07-09,4,27.0,1083,290,C,1,P2|306|2017-07-09
P2,306,Polar FT4 Heart Rate Monitor,2017-07-16,5,28.0,1083,359,C,1,P2|306|2017-07-16
P2,306,Polar FT4 Heart Rate Monitor,2017-07-23,4,23.0,1083,226,C,1,P2|306|2017-07-23
P2,306,Polar FT4 Heart Rate Monitor,2017-07-30,2,19.0,1083,322,C,1,P2|306|2017-07-30
P2,306,Polar FT4 Heart Rate Monitor,2017-08-06,3,17.0,1083,212,C,1,P2|306|2017-08-06
P2,306,Polar FT4 Heart Rate Monitor,2017-08-13,11,28.0,1083,309,C,1,P2|306|2017-08-13
P2,306,Polar FT4 Heart Rate Monitor,2017-08-20,11,17.0,1083,291,C,1,P2|306|2017-08-20
P2,306,Polar FT4 Heart Rate Monitor,2017-08-27,13,6.0,1083,270,C,1,P2|306|2017-08-27
P2,306,Polar FT4 Heart Rate Monitor,2017-09-03,17,0.0,1083,226,C,1,P2|306|2017-09-03
P2,306,Polar FT4 Heart Rate Monitor,2017-09-10,13,28.0,1083,233,C,1,P2|306|2017-09-10
P2,311,Polar Loop Activity Tracker,2017-04-30,4,40.0,1083,285,C,1,P2|311|2017-04-30
P2,311,Polar Loop Activity Tracker,2017-05-07,3,36.0,1083,287,C,1,P2|311|2017-05-07
P2,311,Polar Loop Activity Tracker,2017-05-14,4,33.0,1083,277,C,1,P2|311|2017-05-14
P2,311,Polar Loop Activity Tracker,2017-05-21,2,29.0,1083,262,C,1,P2|311|2017-05-21
P2,311,Polar Loop Activity Tracker,2017-05-28,1,27.0,1083,329,C,1,P2|311|2017-05-28
P2,311,Polar Loop Activity Tracker,2017-06-04,2,26.0,1083,237,C,1,P2|311|2017-06-04
P2,311,Polar Loop Activity Tracker,2017-06-11,3,24.0,1083,307,C,1,P2|311|2017-06-11
P2,311,Polar Loop Activity Tracker,2017-06-18,3,21.0,1083,317,C,1,P2|311|2017-06-18
P2,311,Polar Loop Activity Tracker,2017-06-25,2,18.0,1083,224,C,1,P2|311|2017-06-25
P2,311,Polar Loop Activity Tracker,2017-07-02,1,16.0,1083,207,C,1,P2|311|2017-07-02
P2,311,Polar Loop Activity Tracker,2017-07-09,4,15.0,1083,290,C,1,P2|311|2017-07-09
P2,311,Polar Loop Activity Tracker,2017-07-16,5,11.0,1083,359,C,1,P2|311|2017-07-16
P2,311,Polar Loop Activity Tracker,2017-07-23,3,8.0,1083,226,C,1,P2|311|2017-07-23
P2,311,Polar Loop Activity Tracker,2017-07-30,0,5.0,1083,322,C,1,P2|311|2017-07-30
P2,311,Polar Loop Activity Tracker,2017-08-06,2,5.0,1083,212,C,1,P2|311|2017-08-06
P2,311,Polar Loop Activity Tracker,2017-08-13,1,3.0,1083,309,C,1,P2|311|2017-08-13
P2,311,Polar Loop Activity Tracker,2017-08-20,6,8.0,1083,291,C,1,P2|311|2017-08-20
P2,311,Polar Loop Activity Tracker,2017-08-27,4,2.0,1083,270,C,1,P2|311|2017-08-27
P2,311,Polar Loop Activity Tracker,2017-09-03,0,0.0,1083,226,C,1,P2|311|2017-09-03
P2,311,Polar Loop Activity Tracker,2017-09-10,4,0.0,1083,233,C,1,P2|311|2017-09-10
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-01-01,482,2791.0,1083,161,A,3,P2|502|2017-01-01
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-01-08,377,2309.0,1083,252,A,3,P2|502|2017-01-08
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-01-15,510,1932.0,1083,105,A,3,P2|502|2017-01-15
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-01-22,479,1422.0,1083,119,A,3,P2|502|2017-01-22
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-01-29,414,2791.0,1083,153,A,3,P2|502|2017-01-29
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-02-05,455,2377.0,1083,96,A,3,P2|502|2017-02-05
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-02-12,467,1922.0,1083,122,A,3,P2|502|2017-02-12
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-02-19,465,1455.0,1083,186,A,3,P2|502|2017-02-19
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-02-26,514,2791.0,1083,103,A,3,P2|502|2017-02-26
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-03-05,530,2277.0,1083,38,A,3,P2|502|2017-03-05
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-03-12,512,1747.0,1083,93,A,3,P2|502|2017-03-12
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-03-19,406,1235.0,1083,208,A,3,P2|502|2017-03-19
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-03-26,425,2791.0,1083,181,A,3,P2|502|2017-03-26
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-04-02,445,2366.0,1083,147,A,3,P2|502|2017-04-02
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-04-09,375,1921.0,1083,160,A,3,P2|502|2017-04-09
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-04-16,405,1546.0,1083,244,A,3,P2|502|2017-04-16
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-04-23,389,2791.0,1083,180,A,3,P2|502|2017-04-23
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-04-30,417,2402.0,1083,285,A,3,P2|502|2017-04-30
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-05-07,425,1985.0,1083,287,A,3,P2|502|2017-05-07
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-05-14,399,1560.0,1083,277,A,3,P2|502|2017-05-14
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-05-21,438,2791.0,1083,262,A,3,P2|502|2017-05-21
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-05-28,372,2353.0,1083,329,A,3,P2|502|2017-05-28
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-06-04,464,1981.0,1083,237,A,3,P2|502|2017-06-04
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-06-11,407,1517.0,1083,307,A,3,P2|502|2017-06-11
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-06-18,414,2791.0,1083,317,A,3,P2|502|2017-06-18
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-06-25,457,2377.0,1083,224,A,3,P2|502|2017-06-25
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-02,506,1920.0,1083,207,A,3,P2|502|2017-07-02
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-09,419,1414.0,1083,290,A,3,P2|502|2017-07-09
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-16,378,2791.0,1083,359,A,3,P2|502|2017-07-16
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-23,465,2413.0,1083,226,A,3,P2|502|2017-07-23
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-30,383,1948.0,1083,322,A,3,P2|502|2017-07-30
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-08-06,483,1565.0,1083,212,A,3,P2|502|2017-08-06
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-08-13,423,2791.0,1083,309,A,3,P2|502|2017-08-13
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-08-20,403,2368.0,1083,291,A,3,P2|502|2017-08-20
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-08-27,470,1965.0,1083,270,A,3,P2|502|2017-08-27
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-09-03,447,1495.0,1083,226,A,3,P2|502|2017-09-03
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-09-10,452,2791.0,1083,233,A,3,P2|502|2017-09-10
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-09-17,429,2339.0,1083,344,A,3,P2|502|2017-09-17
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-09-24,461,1910.0,1083,329,A,3,P2|502|2017-09-24
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-10-01,469,1449.0,1083,353,A,3,P2|502|2017-10-01
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-10-08,25,2791.0,1083,1049,A,3,P2|502|2017-10-08
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-01-01,6,22.0,1083,161,C,1,P2|564|2017-01-01
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-01-08,3,16.0,1083,252,C,1,P2|564|2017-01-08
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-01-15,4,13.0,1083,105,C,1,P2|564|2017-01-15
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-01-22,11,9.0,1083,119,C,1,P2|564|2017-01-22
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-01-29,2,22.0,1083,153,C,1,P2|564|2017-01-29
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-02-05,4,20.0,1083,96,C,1,P2|564|2017-02-05
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-02-12,2,16.0,1083,122,C,1,P2|564|2017-02-12
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-02-19,10,14.0,1083,186,C,1,P2|564|2017-02-19
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-02-26,9,22.0,1083,103,C,1,P2|564|2017-02-26
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-03-05,3,13.0,1083,38,C,1,P2|564|2017-03-05
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-03-12,8,10.0,1083,93,C,1,P2|564|2017-03-12
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-03-19,2,2.0,1083,208,C,1,P2|564|2017-03-19
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-03-26,5,22.0,1083,181,C,1,P2|564|2017-03-26
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-04-02,8,17.0,1083,147,C,1,P2|564|2017-04-02
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-04-09,2,9.0,1083,160,C,1,P2|564|2017-04-09
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-04-16,5,7.0,1083,244,C,1,P2|564|2017-04-16
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2017-04-23,15,22.0,1083,180,C,1,P2|564|2017-04-23
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-01-01,9,34.0,1083,161,B,2,P2|565|2017-01-01
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-01-08,4,25.0,1083,252,B,2,P2|565|2017-01-08
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-01-15,7,21.0,1083,105,B,2,P2|565|2017-01-15
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-01-22,2,14.0,1083,119,B,2,P2|565|2017-01-22
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-01-29,1,34.0,1083,153,B,2,P2|565|2017-01-29
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-02-05,2,33.0,1083,96,B,2,P2|565|2017-02-05
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-02-12,5,31.0,1083,122,B,2,P2|565|2017-02-12
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-02-19,8,26.0,1083,186,B,2,P2|565|2017-02-19
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-02-26,17,34.0,1083,103,B,2,P2|565|2017-02-26
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-03-05,1,17.0,1083,38,B,2,P2|565|2017-03-05
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-03-12,11,16.0,1083,93,B,2,P2|565|2017-03-12
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-03-19,5,5.0,1083,208,B,2,P2|565|2017-03-19
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-03-26,19,34.0,1083,181,B,2,P2|565|2017-03-26
P2,565,adidas Youth Germany Black/Red Away Match Soc,2017-04-02,0,15.0,1083,147,B,2,P2|565|2017-04-02
